,steps,words,feedback,ncands
47,4,"['tares', 'solei', 'spine', 'spike']","['XXXYY', 'GXXYY', 'GGGXG', 'GGGGG']","[61, 13, 2, 2]"
48,4,"['tares', 'noily', 'civic', 'mimic']","['XXXXX', 'XXYXX', 'YGXGG', 'GGGGG']","[227, 6, 1, 1]"
49,6,"['tares', 'noily', 'found', 'bound', 'mound', 'pound']","['XXXXX', 'YGXXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[227, 9, 5, 4, 3, 3]"
50,5,"['tares', 'manly', 'magic', 'mafia', 'maxim']","['XGXXX', 'GGXXX', 'GGXGX', 'GGXGY', 'GGGGG']","[66, 9, 2, 1, 1]"
51,3,"['tares', 'loden', 'linen']","['XXXGX', 'GXXGG', 'GGGGG']","[56, 3, 3]"
52,3,"['tares', 'motel', 'unmet']","['YXXGX', 'YXYGX', 'GGGGG']","[14, 1, 1]"
53,3,"['tares', 'solei', 'flesh']","['XXXYY', 'YXYYX', 'GGGGG']","[61, 1, 1]"
54,5,"['tares', 'noily', 'howdy', 'bobby', 'booby']","['XXXXX', 'XGXXG', 'XGXXG', 'GGYGG', 'GGGGG']","[227, 15, 7, 1, 1]"
55,4,"['tares', 'north', 'worth', 'forth']","['YXGXX', 'XGGGG', 'XGGGG', 'GGGGG']","[9, 2, 1, 1]"
56,2,"['tares', 'first']","['YXGXY', 'GGGGG']","[5, 5]"
57,3,"['tares', 'slant', 'stand']","['YYXXY', 'GXGGY', 'GGGGG']","[23, 2, 2]"
58,5,"['tares', 'eloin', 'belch', 'belle', 'belly']","['XXXYX', 'YYXXX', 'GGGXX', 'GGGGY', 'GGGGG']","[147, 15, 2, 1, 1]"
59,3,"['tares', 'nidor', 'ivory']","['XXYXX', 'XYXYY', 'GGGGG']","[93, 3, 3]"
60,4,"['tares', 'solei', 'scene', 'seedy']","['XXXYY', 'GXXYX', 'GXGXY', 'GGGGG']","[61, 6, 1, 1]"
61,3,"['tares', 'intro', 'print']","['YXYXX', 'YYYYX', 'GGGGG']","[21, 1, 1]"
62,5,"['tares', 'bread', 'realm', 'weary', 'yearn']","['XYYYX', 'XYYYX', 'YGGXX', 'XGGGY', 'GGGGG']","[54, 12, 2, 1, 1]"
63,4,"['tares', 'radon', 'drawn', 'drain']","['XYYXX', 'YYYXG', 'GGGXG', 'GGGGG']","[70, 2, 1, 1]"
64,6,"['tares', 'dicer', 'prize', 'urine', 'grime', 'bribe']","['XXYYX', 'XYXYY', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[57, 8, 4, 2, 1, 1]"
65,5,"['tares', 'hoist', 'scout', 'snout', 'stout']","['YXXXY', 'XYXYG', 'GXGGG', 'GXGGG', 'GGGGG']","[55, 4, 3, 2, 2]"
66,2,"['tares', 'panel']","['XGXGX', 'GGGGG']","[15, 15]"
67,4,"['tares', 'grass', 'brass', 'crass']","['XYYXG', 'XGGGG', 'XGGGG', 'GGGGG']","[3, 2, 1, 1]"
68,4,"['tares', 'eloin', 'plume', 'flume']","['XXXYX', 'YGXXX', 'XGGGG', 'GGGGG']","[147, 4, 1, 1]"
69,4,"['tares', 'aloin', 'local', 'offal']","['XYXXX', 'YYYXX', 'YYXGG', 'GGGGG']","[98, 9, 1, 1]"
70,2,"['tares', 'agree']","['XYGGX', 'GGGGG']","[1, 1]"
71,4,"['tares', 'onery', 'force', 'error']","['XXGYX', 'YXYYX', 'XYGXY', 'GGGGG']","[26, 5, 1, 1]"
72,3,"['tares', 'crisp', 'swirl']","['XXYXY', 'XYGYX', 'GGGGG']","[19, 3, 3]"
73,4,"['tares', 'bread', 'frame', 'argue']","['XYYYX', 'XGYYX', 'XGYXG', 'GGGGG']","[54, 9, 1, 1]"
74,3,"['tares', 'loden', 'bleed']","['XXXGX', 'YXYGX', 'GGGGG']","[56, 3, 3]"
75,4,"['tares', 'lacet', 'metal', 'delta']","['YYXYX', 'YYXYY', 'XGYYY', 'GGGGG']","[30, 6, 1, 1]"
76,4,"['tares', 'noily', 'cliff', 'flick']","['XXXXX', 'XXGYX', 'YGGYY', 'GGGGG']","[227, 5, 1, 1]"
77,5,"['tares', 'thief', 'tweed', 'token', 'totem']","['GXXGX', 'GXXGX', 'GXYGX', 'GGXGX', 'GGGGG']","[8, 7, 4, 1, 1]"
78,4,"['tares', 'idler', 'vower', 'wooer']","['XXYGX', 'XXXGG', 'XGYGG', 'GGGGG']","[96, 31, 1, 1]"
79,3,"['tares', 'intro', 'front']","['YXYXX', 'XYYYY', 'GGGGG']","[21, 1, 1]"
80,2,"['tares', 'shrub']","['XXGXY', 'GGGGG']","[8, 8]"
81,3,"['tares', 'harpy', 'parry']","['XGGXX', 'XGGYG', 'GGGGG']","[13, 1, 1]"
82,4,"['tares', 'eloin', 'diode', 'biome']","['XXXYX', 'YXGYX', 'XGGXG', 'GGGGG']","[147, 2, 1, 1]"
83,3,"['tares', 'panel', 'lapel']","['XGXGX', 'YGXGG', 'GGGGG']","[15, 1, 1]"
84,2,"['tares', 'start']","['YYYXY', 'GGGGG']","[6, 6]"
85,3,"['tares', 'other', 'greet']","['YXYGX', 'XYXGY', 'GGGGG']","[12, 2, 2]"
86,5,"['tares', 'idler', 'vower', 'roger', 'goner']","['XXYGX', 'XXXGG', 'XGXGG', 'YGYGG', 'GGGGG']","[96, 31, 7, 1, 1]"
87,4,"['tares', 'loden', 'vowel', 'golem']","['XXXGX', 'YGXGX', 'XGXGY', 'GGGGG']","[56, 4, 1, 1]"
88,5,"['tares', 'hoist', 'study', 'gusty', 'lusty']","['YXXXY', 'XXXYY', 'YYYXG', 'XGGGG', 'GGGGG']","[55, 10, 3, 2, 2]"
89,4,"['tares', 'noily', 'lobby', 'loopy']","['XXXXX', 'XGXYG', 'GGXXG', 'GGGGG']","[227, 3, 1, 1]"
90,3,"['tares', 'nidor', 'round']","['XXYXX', 'YXYYY', 'GGGGG']","[93, 3, 3]"
91,3,"['tares', 'tolan', 'audit']","['YYXXX', 'YXXYX', 'GGGGG']","[29, 6, 6]"
92,3,"['tares', 'noily', 'lying']","['XXXXX', 'YXGYY', 'GGGGG']","[227, 1, 1]"
93,3,"['tares', 'manly', 'gamma']","['XGXXX', 'YGXXX', 'GGGGG']","[66, 1, 1]"
94,4,"['tares', 'aroid', 'major', 'labor']","['XGYXX', 'YYYXX', 'XGXGG', 'GGGGG']","[27, 10, 5, 5]"
95,2,"['tares', 'islet']","['YXXGY', 'GGGGG']","[11, 11]"
96,3,"['tares', 'noily', 'civic']","['XXXXX', 'XXYXX', 'GGGGG']","[227, 6, 6]"
97,4,"['tares', 'onery', 'force', 'forge']","['XXGYX', 'YXYYX', 'GGGXG', 'GGGGG']","[26, 5, 1, 1]"
98,4,"['tares', 'loury', 'horny', 'corny']","['XXGXX', 'XGXYG', 'XGGGG', 'GGGGG']","[27, 3, 1, 1]"
99,4,"['tares', 'litho', 'clout', 'moult']","['YXXXX', 'YXYXY', 'XYYYG', 'GGGGG']","[78, 3, 1, 1]"
100,4,"['tares', 'blays', 'basin', 'basic']","['XGXXY', 'GXYXY', 'GGGGX', 'GGGGG']","[24, 2, 1, 1]"
101,5,"['tares', 'blays', 'salon', 'salsa', 'salad']","['XGXXY', 'XYYXY', 'GGGXX', 'GGGYY', 'GGGGG']","[24, 6, 2, 1, 1]"
102,5,"['tares', 'lacet', 'death', 'ovate', 'agate']","['YYXYX', 'XYXYY', 'XYGGX', 'XXGGG', 'GGGGG']","[30, 7, 3, 2, 2]"
103,4,"['tares', 'soily', 'spiny', 'spicy']","['XXXXY', 'GXGXG', 'GGGXG', 'GGGGG']","[94, 4, 2, 2]"
104,3,"['tares', 'scrap', 'spray']","['XYGXY', 'GXGGY', 'GGGGG']","[3, 1, 1]"
105,4,"['tares', 'leash', 'speak', 'essay']","['XYXYY', 'XYYYX', 'YXYGX', 'GGGGG']","[28, 4, 1, 1]"
106,4,"['tares', 'nidor', 'crowd', 'fjord']","['XXYXX', 'XXYYY', 'XYGXG', 'GGGGG']","[93, 8, 1, 1]"
107,4,"['tares', 'solei', 'scene', 'spend']","['XXXYY', 'GXXYX', 'GXGGY', 'GGGGG']","[61, 6, 1, 1]"
108,4,"['tares', 'naled', 'cheap', 'kebab']","['XYXYX', 'XYXYX', 'XXYGX', 'GGGGG']","[81, 18, 1, 1]"
109,5,"['tares', 'noily', 'child', 'build', 'guild']","['XXXXX', 'XXGGX', 'XXGGG', 'XGGGG', 'GGGGG']","[227, 6, 2, 1, 1]"
110,3,"['tares', 'aloin', 'aback']","['XYXXX', 'GXXXX', 'GGGGG']","[98, 1, 1]"
111,3,"['tares', 'intro', 'motor']","['YXYXX', 'XXGYY', 'GGGGG']","[21, 2, 2]"
112,3,"['tares', 'naled', 'alone']","['XYXYX', 'YYYYX', 'GGGGG']","[81, 7, 7]"
113,6,"['tares', 'chant', 'match', 'watch', 'patch', 'hatch']","['YGXXX', 'YYYXY', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[32, 6, 5, 4, 3, 3]"
114,5,"['tares', 'idler', 'vower', 'upper', 'hyper']","['XXYGX', 'XXXGG', 'XXXGG', 'XYGGG', 'GGGGG']","[96, 31, 9, 1, 1]"
115,3,"['tares', 'thing', 'thumb']","['GXXXX', 'GGXXX', 'GGGGG']","[21, 2, 2]"
116,4,"['tares', 'nidor', 'crowd', 'dowry']","['XXYXX', 'XXYYY', 'XYYYY', 'GGGGG']","[93, 8, 2, 2]"
117,3,"['tares', 'litho', 'ought']","['YXXXX', 'XXYGY', 'GGGGG']","[78, 1, 1]"
118,3,"['tares', 'eloin', 'belch']","['XXXYX', 'YYXXX', 'GGGGG']","[147, 15, 15]"
119,3,"['tares', 'litho', 'dutch']","['YXXXX', 'XXGYX', 'GGGGG']","[78, 3, 3]"
120,3,"['tares', 'litho', 'pilot']","['YXXXX', 'YGYXY', 'GGGGG']","[78, 1, 1]"
121,3,"['tares', 'thief', 'tweed']","['GXXGX', 'GXXGX', 'GGGGG']","[8, 7, 7]"
122,3,"['tares', 'motel', 'comet']","['YXXGX', 'YGYGX', 'GGGGG']","[14, 1, 1]"
123,6,"['tares', 'chant', 'paint', 'gaunt', 'daunt', 'jaunt']","['YGXXX', 'XXYGG', 'XGXGG', 'XGGGG', 'XGGGG', 'GGGGG']","[32, 6, 4, 3, 2, 2]"
124,5,"['tares', 'naled', 'began', 'anime', 'enema']","['XYXYX', 'YYXYX', 'XYXYY', 'YGXGY', 'GGGGG']","[81, 9, 5, 1, 1]"
125,4,"['tares', 'islet', 'steep', 'steed']","['YXXGY', 'XYXGY', 'GGGGX', 'GGGGG']","[11, 2, 1, 1]"
126,3,"['tares', 'class', 'abyss']","['XYXXG', 'XXYGG', 'GGGGG']","[6, 2, 2]"
127,4,"['tares', 'nidor', 'group', 'growl']","['XXYXX', 'XXXYY', 'GGGXX', 'GGGGG']","[93, 11, 1, 1]"
128,4,"['tares', 'noily', 'blind', 'fling']","['XXXXX', 'YXGYX', 'XGGGX', 'GGGGG']","[227, 5, 3, 3]"
129,3,"['tares', 'loden', 'dozen']","['XXXGX', 'XGYGG', 'GGGGG']","[56, 1, 1]"
130,5,"['tares', 'noily', 'howdy', 'bobby', 'boozy']","['XXXXX', 'XGXXG', 'XGXXG', 'GGYYG', 'GGGGG']","[227, 15, 7, 1, 1]"
131,3,"['tares', 'dicer', 'erode']","['XXYYX', 'YXXYY', 'GGGGG']","[57, 3, 3]"
132,3,"['tares', 'loury', 'world']","['XXGXX', 'YGXYX', 'GGGGG']","[27, 1, 1]"
133,4,"['tares', 'eloin', 'gecko', 'gouge']","['XXXYX', 'YXYXX', 'GYXXY', 'GGGGG']","[147, 6, 1, 1]"
134,5,"['tares', 'noily', 'cliff', 'climb', 'click']","['XXXXX', 'XXGYX', 'GGGXX', 'GGGXX', 'GGGGG']","[227, 5, 2, 1, 1]"
135,5,"['tares', 'radon', 'cigar', 'friar', 'briar']","['XYYXX', 'YYXXX', 'XYXGG', 'XGGGG', 'GGGGG']","[70, 22, 2, 1, 1]"
136,2,"['tares', 'great']","['YYYYX', 'GGGGG']","[9, 9]"
137,4,"['tares', 'craft', 'ultra', 'altar']","['YYYXX', 'XYYXY', 'XGGYY', 'GGGGG']","[12, 2, 1, 1]"
138,4,"['tares', 'noily', 'lucky', 'pulpy']","['XXXXX', 'XXXYG', 'YGXXG', 'GGGGG']","[227, 4, 1, 1]"
139,3,"['tares', 'intro', 'blurt']","['YXYXX', 'XXYGX', 'GGGGG']","[21, 1, 1]"
140,3,"['tares', 'slant', 'coast']","['YYXXY', 'YXGXG', 'GGGGG']","[23, 2, 2]"
141,4,"['tares', 'noily', 'dumpy', 'duchy']","['XXXXX', 'XXXXG', 'GGXXG', 'GGGGG']","[227, 16, 1, 1]"
142,4,"['tares', 'nidor', 'robin', 'groin']","['XXYXX', 'YYXYY', 'YYXGG', 'GGGGG']","[93, 4, 1, 1]"
143,5,"['tares', 'idler', 'finer', 'fiber', 'fixer']","['XXYGX', 'YXXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[96, 11, 2, 1, 1]"
144,3,"['tares', 'nidor', 'group']","['XXYXX', 'XXXYY', 'GGGGG']","[93, 11, 11]"
145,5,"['tares', 'dicer', 'grope', 'rouge', 'rogue']","['XXYYX', 'XXXYY', 'YYYXG', 'GGYYG', 'GGGGG']","[57, 19, 2, 1, 1]"
146,4,"['tares', 'manly', 'daily', 'badly']","['XGXXX', 'XGXGG', 'YGXGG', 'GGGGG']","[66, 5, 1, 1]"
147,3,"['tares', 'start', 'smart']","['YYYXY', 'GYGGG', 'GGGGG']","[6, 1, 1]"
148,3,"['tares', 'litho', 'pithy']","['YXXXX', 'XGGGX', 'GGGGG']","[78, 1, 1]"
149,5,"['tares', 'manly', 'bawdy', 'paddy', 'gaudy']","['XGXXX', 'XGXXG', 'XGXGG', 'XGYGG', 'GGGGG']","[66, 11, 4, 1, 1]"
150,5,"['tares', 'noily', 'child', 'chili', 'chill']","['XXXXX', 'XXGGX', 'GGGGX', 'GGGGY', 'GGGGG']","[227, 6, 2, 1, 1]"
151,4,"['tares', 'onery', 'borne', 'heron']","['XXGYX', 'YYYYX', 'XYGYY', 'GGGGG']","[26, 2, 1, 1]"
152,4,"['tares', 'aloin', 'coach', 'vodka']","['XYXXX', 'YXYXX', 'XGYXX', 'GGGGG']","[98, 7, 2, 2]"
153,3,"['tares', 'idler', 'finer']","['XXYGX', 'YXXGG', 'GGGGG']","[96, 11, 11]"
154,5,"['tares', 'screw', 'spree', 'siren', 'surer']","['XXGGY', 'GXGGX', 'GXGGY', 'GXGGX', 'GGGGG']","[6, 3, 2, 1, 1]"
155,3,"['tares', 'aroid', 'radio']","['XGYXX', 'YYYGY', 'GGGGG']","[27, 1, 1]"
156,4,"['tares', 'dicer', 'grope', 'rouge']","['XXYYX', 'XXXYY', 'YYYXG', 'GGGGG']","[57, 19, 2, 2]"
157,4,"['tares', 'onery', 'curve', 'perch']","['XXGYX', 'XXYYX', 'YXGXY', 'GGGGG']","[26, 9, 1, 1]"
158,5,"['tares', 'route', 'remit', 'retry', 'retch']","['YXYYX', 'GXXYY', 'GGXXY', 'GGGYX', 'GGGGG']","[19, 4, 2, 1, 1]"
159,3,"['tares', 'route', 'wrote']","['YXYYX', 'YYXGG', 'GGGGG']","[19, 1, 1]"
160,4,"['tares', 'noily', 'block', 'clock']","['XXXXX', 'XYXYX', 'XGGGG', 'GGGGG']","[227, 9, 2, 2]"
161,2,"['tares', 'tilde']","['GXXYX', 'GGGGG']","[14, 14]"
162,2,"['tares', 'store']","['YXYYY', 'GGGGG']","[4, 4]"
163,4,"['tares', 'dicer', 'grope', 'prove']","['XXYYX', 'XXXYY', 'XGGYG', 'GGGGG']","[57, 19, 3, 3]"
164,3,"['tares', 'nidor', 'bring']","['XXYXX', 'YYXXY', 'GGGGG']","[93, 4, 4]"
165,3,"['tares', 'solei', 'solve']","['XXXYY', 'GGGYX', 'GGGGG']","[61, 1, 1]"
166,4,"['tares', 'lacet', 'exact', 'cheat']","['YYXYX', 'XYYYG', 'YXYYG', 'GGGGG']","[30, 3, 1, 1]"
167,5,"['tares', 'dicer', 'prize', 'urine', 'grime']","['XXYYX', 'XYXYY', 'XGGXG', 'XGGXG', 'GGGGG']","[57, 8, 4, 2, 2]"
168,3,"['tares', 'utile', 'exult']","['YXXYX', 'YYXGY', 'GGGGG']","[41, 1, 1]"
169,4,"['tares', 'wiser', 'super', 'usher']","['XXYGY', 'XXYGG', 'YYXGG', 'GGGGG']","[15, 6, 1, 1]"
170,3,"['tares', 'eloin', 'epoch']","['XXXYX', 'GXGXX', 'GGGGG']","[147, 3, 3]"
171,4,"['tares', 'track', 'trial', 'triad']","['GYYXX', 'GGYXX', 'GGGGX', 'GGGGG']","[10, 2, 1, 1]"
172,3,"['tares', 'bread', 'break']","['XYYYX', 'GGGGX', 'GGGGG']","[54, 1, 1]"
173,4,"['tares', 'nidor', 'robin', 'rhino']","['XXYXX', 'YYXYY', 'GYXYY', 'GGGGG']","[93, 4, 1, 1]"
174,4,"['tares', 'coral', 'rural', 'viral']","['XYGXX', 'XXGGG', 'YXGGG', 'GGGGG']","[12, 3, 1, 1]"
175,4,"['tares', 'noily', 'ionic', 'conic']","['XXXXX', 'YGYXX', 'YGGGG', 'GGGGG']","[227, 2, 1, 1]"
176,4,"['tares', 'cause', 'false', 'masse']","['XGXYY', 'XGXGG', 'XGXGG', 'GGGGG']","[7, 3, 1, 1]"
177,3,"['tares', 'soily', 'sonic']","['XXXXY', 'GGYXX', 'GGGGG']","[94, 1, 1]"
178,3,"['tares', 'tolan', 'vital']","['YYXXX', 'YXYGX', 'GGGGG']","[29, 1, 1]"
179,3,"['tares', 'trade', 'trace']","['GYYYX', 'GGGXG', 'GGGGG']","[5, 1, 1]"
180,3,"['tares', 'soily', 'using']","['XXXXY', 'YXGXX', 'GGGGG']","[94, 2, 2]"
181,4,"['tares', 'naled', 'cheap', 'peach']","['XYXYX', 'XYXYX', 'YYYYY', 'GGGGG']","[81, 18, 1, 1]"
182,3,"['tares', 'aloin', 'champ']","['XYXXX', 'YXXXX', 'GGGGG']","[98, 5, 5]"
183,3,"['tares', 'chant', 'baton']","['YGXXX', 'XXYYY', 'GGGGG']","[32, 2, 2]"
184,4,"['tares', 'bread', 'brave', 'brake']","['XYYYX', 'GGYYX', 'GGGXG', 'GGGGG']","[54, 3, 2, 2]"
185,5,"['tares', 'noily', 'bluff', 'clump', 'pluck']","['XXXXX', 'XXXYX', 'XGGXX', 'YGGXY', 'GGGGG']","[227, 9, 4, 1, 1]"
186,6,"['tares', 'bread', 'frame', 'grace', 'crane', 'craze']","['XYYYX', 'XGYYX', 'XGGXG', 'XGGYG', 'GGGXG', 'GGGGG']","[54, 9, 7, 3, 2, 2]"
187,4,"['tares', 'dicer', 'prize', 'gripe']","['XXYYX', 'XYXYY', 'YGGXG', 'GGGGG']","[57, 8, 1, 1]"
188,4,"['tares', 'bread', 'realm', 'weary']","['XYYYX', 'XYYYX', 'YGGXX', 'GGGGG']","[54, 12, 2, 2]"
189,5,"['tares', 'noily', 'dizzy', 'piggy', 'picky']","['XXXXX', 'XXYXG', 'XGXXG', 'GGXXG', 'GGGGG']","[227, 9, 5, 1, 1]"
190,3,"['tares', 'lacet', 'acute']","['YYXYX', 'XYYYY', 'GGGGG']","[30, 1, 1]"
191,3,"['tares', 'onery', 'ferry']","['XXGYX', 'XXYGG', 'GGGGG']","[26, 3, 3]"
192,4,"['tares', 'leash', 'speak', 'aside']","['XYXYY', 'XYYYX', 'YXYYX', 'GGGGG']","[28, 4, 1, 1]"
193,2,"['tares', 'tapir']","['GGYXX', 'GGGGG']","[1, 1]"
194,4,"['tares', 'tumor', 'thorn', 'troll']","['GXYXX', 'GXXYY', 'GXGYX', 'GGGGG']","[14, 2, 1, 1]"
195,3,"['tares', 'noily', 'unify']","['XXXXX', 'YXGXG', 'GGGGG']","[227, 2, 2]"
196,3,"['tares', 'press', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
197,3,"['tares', 'hoist', 'boost']","['YXXXY', 'XGXGG', 'GGGGG']","[55, 2, 2]"
198,2,"['tares', 'truss']","['GXYXG', 'GGGGG']","[1, 1]"
199,4,"['tares', 'solei', 'spine', 'siege']","['XXXYY', 'GXXYY', 'GXYXG', 'GGGGG']","[61, 13, 2, 2]"
200,3,"['tares', 'tower', 'tiger']","['GXYGX', 'GXXGG', 'GGGGG']","[6, 4, 4]"
201,4,"['tares', 'manly', 'canal', 'banal']","['XGXXX', 'XGGYX', 'XGGGG', 'GGGGG']","[66, 2, 1, 1]"
202,3,"['tares', 'soily', 'slump']","['XXXXY', 'GXXYX', 'GGGGG']","[94, 4, 4]"
203,4,"['tares', 'radon', 'frank', 'crank']","['XYYXX', 'YYXXY', 'XGGGG', 'GGGGG']","[70, 5, 2, 2]"
204,4,"['tares', 'onery', 'force', 'gorge']","['XXGYX', 'YXYYX', 'XGGXG', 'GGGGG']","[26, 5, 2, 2]"
205,5,"['tares', 'dicer', 'grope', 'every', 'query']","['XXYYX', 'XXXYY', 'XYXXY', 'YXGGG', 'GGGGG']","[57, 19, 3, 2, 2]"
