,steps,words,feedback,ncands
33,5,"['lores', 'noria', 'bravo', 'armor', 'croak']","['XYYXX', 'XYYXY', 'XGYXY', 'YGXYY', 'GGGGG']","[78, 16, 3, 1, 1]"
34,4,"['lores', 'aitus', 'nasty', 'staff']","['XXXXY', 'YXYXY', 'XYYYX', 'GGGGG']","[122, 14, 5, 5]"
35,5,"['lores', 'aider', 'water', 'gamer', 'paper']","['XXYGX', 'YXXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[93, 20, 10, 5, 5]"
36,5,"['lores', 'tenia', 'queen', 'unwed', 'unfed']","['XXXGX', 'XYYXX', 'XYYGY', 'GGXGG', 'GGGGG']","[37, 5, 2, 1, 1]"
37,5,"['lores', 'telia', 'flume', 'dwell', 'whelp']","['YXXYX', 'XYYXX', 'XYXXY', 'XYGGY', 'GGGGG']","[101, 13, 2, 1, 1]"
38,3,"['lores', 'liart', 'trawl']","['YXYXX', 'YXGYY', 'GGGGG']","[27, 1, 1]"
39,4,"['lores', 'gonia', 'quoth', 'outdo']","['XYXXX', 'XYXXX', 'XGYYX', 'GGGGG']","[60, 7, 1, 1]"
40,3,"['lores', 'anode', 'adobe']","['XYXYX', 'GXGYG', 'GGGGG']","[35, 1, 1]"
41,4,"['lores', 'train', 'cramp', 'crazy']","['XXYXX', 'XGGXX', 'GGGXX', 'GGGGG']","[109, 8, 2, 2]"
42,3,"['lores', 'sober', 'sower']","['XGYGY', 'GGXGG', 'GGGGG']","[3, 1, 1]"
43,4,"['lores', 'terai', 'debar', 'repay']","['XXYYX', 'XGYGX', 'XGXGY', 'GGGGG']","[111, 6, 2, 2]"
44,3,"['lores', 'actin', 'digit']","['XXXXX', 'XXYGX', 'GGGGG']","[215, 2, 2]"
45,4,"['lores', 'terai', 'extra', 'crate']","['XXYYX', 'YYYYX', 'YXYYY', 'GGGGG']","[111, 4, 2, 2]"
46,4,"['lores', 'inula', 'clump', 'cluck']","['YXXXX', 'XXGYX', 'GGGXX', 'GGGGG']","[130, 7, 1, 1]"
47,3,"['lores', 'nates', 'spike']","['XXXYY', 'XXXYY', 'GGGGG']","[88, 13, 13]"
48,4,"['lores', 'actin', 'civic', 'mimic']","['XXXXX', 'XYXGX', 'YGXGG', 'GGGGG']","[215, 4, 1, 1]"
49,3,"['lores', 'donut', 'pound']","['XGXXX', 'YGYYX', 'GGGGG']","[76, 6, 6]"
50,4,"['lores', 'actin', 'mafia', 'maxim']","['XXXXX', 'YXXGX', 'GGXGY', 'GGGGG']","[215, 3, 1, 1]"
51,3,"['lores', 'laden', 'linen']","['GXXGX', 'GXXGG', 'GGGGG']","[8, 3, 3]"
52,3,"['lores', 'tenia', 'unmet']","['XXXGX', 'YYYXX', 'GGGGG']","[37, 1, 1]"
53,4,"['lores', 'tesla', 'slide', 'flesh']","['YXXYY', 'XYYYX', 'YGXXY', 'GGGGG']","[25, 5, 1, 1]"
54,5,"['lores', 'donut', 'comfy', 'boozy', 'booby']","['XGXXX', 'XGXXX', 'XGXXG', 'GGGXG', 'GGGGG']","[76, 16, 6, 1, 1]"
55,2,"['lores', 'forth']","['XGGXX', 'GGGGG']","[17, 17]"
56,3,"['lores', 'strap', 'first']","['XXGXY', 'YYGXX', 'GGGGG']","[18, 2, 2]"
57,4,"['lores', 'aitus', 'nasty', 'stand']","['XXXXY', 'YXYXY', 'YYYYX', 'GGGGG']","[122, 14, 3, 3]"
58,5,"['lores', 'telia', 'belch', 'belle', 'belly']","['YXXYX', 'XGGXX', 'GGGXX', 'GGGGY', 'GGGGG']","[101, 6, 2, 1, 1]"
59,4,"['lores', 'noria', 'primo', 'ivory']","['XYYXX', 'XYYYX', 'XYYXY', 'GGGGG']","[78, 6, 3, 3]"
60,4,"['lores', 'nates', 'spike', 'seedy']","['XXXYY', 'XXXYY', 'GXXXY', 'GGGGG']","[88, 13, 1, 1]"
61,3,"['lores', 'train', 'print']","['XXYXX', 'YGXYY', 'GGGGG']","[109, 1, 1]"
62,4,"['lores', 'terai', 'ready', 'yearn']","['XXYYX', 'XGYYX', 'YGGXY', 'GGGGG']","[111, 8, 1, 1]"
63,5,"['lores', 'train', 'brain', 'grain', 'drain']","['XXYXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[109, 3, 2, 1, 1]"
64,6,"['lores', 'terai', 'pride', 'crime', 'urine', 'bribe']","['XXYYX', 'XYYXY', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[111, 15, 5, 3, 1, 1]"
65,4,"['lores', 'ponts', 'scout', 'stout']","['XYXXY', 'XYXYY', 'GXGGG', 'GGGGG']","[37, 9, 2, 2]"
66,3,"['lores', 'plane', 'panel']","['YXXGX', 'GYYYY', 'GGGGG']","[29, 1, 1]"
67,4,"['lores', 'grass', 'brass', 'crass']","['XXYXG', 'XGGGG', 'XGGGG', 'GGGGG']","[4, 2, 1, 1]"
68,3,"['lores', 'telia', 'flume']","['YXXYX', 'XYYXX', 'GGGGG']","[101, 13, 13]"
69,3,"['lores', 'flota', 'offal']","['YYXXX', 'YYYXY', 'GGGGG']","[39, 1, 1]"
70,3,"['lores', 'threw', 'agree']","['XXGGX', 'XXGGX', 'GGGGG']","[10, 5, 5]"
71,2,"['lores', 'error']","['XYGYX', 'GGGGG']","[2, 2]"
72,2,"['lores', 'swirl']","['YXYXY', 'GGGGG']","[3, 3]"
73,4,"['lores', 'terai', 'grace', 'argue']","['XXYYX', 'XYYYX', 'YGYXG', 'GGGGG']","[111, 19, 1, 1]"
74,4,"['lores', 'plane', 'fleet', 'bleed']","['YXXGX', 'XGXXY', 'XGGGX', 'GGGGG']","[29, 3, 1, 1]"
75,3,"['lores', 'telia', 'delta']","['YXXYX', 'YGGXG', 'GGGGG']","[101, 1, 1]"
76,3,"['lores', 'inula', 'flick']","['YXXXX', 'YXXYX', 'GGGGG']","[130, 11, 11]"
77,4,"['lores', 'money', 'comet', 'totem']","['XGXGX', 'YGXGX', 'XGYGY', 'GGGGG']","[16, 2, 1, 1]"
78,3,"['lores', 'mower', 'wooer']","['XGYGX', 'XGYGG', 'GGGGG']","[19, 1, 1]"
79,4,"['lores', 'noria', 'frown', 'front']","['XYYXX', 'YYYXX', 'GGGXY', 'GGGGG']","[78, 11, 2, 2]"
80,3,"['lores', 'strap', 'shrub']","['XXGXY', 'GXGXX', 'GGGGG']","[18, 4, 4]"
81,5,"['lores', 'rhyta', 'carry', 'marry', 'parry']","['XXGXX', 'YXYXY', 'XGGGG', 'XGGGG', 'GGGGG']","[29, 4, 2, 1, 1]"
82,5,"['lores', 'anode', 'quote', 'evoke', 'biome']","['XYXYX', 'XXGXG', 'XXGXG', 'YXGXG', 'GGGGG']","[35, 4, 3, 1, 1]"
83,4,"['lores', 'laden', 'label', 'lapel']","['GXXGX', 'GGXGX', 'GGXGG', 'GGGGG']","[8, 2, 1, 1]"
84,3,"['lores', 'stair', 'start']","['XXYXY', 'GGGXY', 'GGGGG']","[38, 2, 2]"
85,5,"['lores', 'aider', 'preen', 'creek', 'greet']","['XXYGX', 'XXXGY', 'XGGGX', 'XGGGX', 'GGGGG']","[93, 7, 2, 1, 1]"
86,4,"['lores', 'mower', 'cover', 'goner']","['XGYGX', 'XGXGG', 'XGXGG', 'GGGGG']","[19, 10, 6, 6]"
87,3,"['lores', 'vowel', 'golem']","['YGXGX', 'XGXGY', 'GGGGG']","[10, 1, 1]"
88,2,"['lores', 'lusty']","['GXXXY', 'GGGGG']","[1, 1]"
89,6,"['lores', 'loamy', 'lobby', 'lofty', 'lowly', 'loopy']","['GGXXX', 'GGXXG', 'GGXXG', 'GGXXG', 'GGXYG', 'GGGGG']","[10, 4, 3, 2, 1, 1]"
90,2,"['lores', 'round']","['XGYXX', 'GGGGG']","[19, 19]"
91,3,"['lores', 'actin', 'audit']","['XXXXX', 'GXYGX', 'GGGGG']","[215, 3, 3]"
92,3,"['lores', 'lynch', 'lying']","['GXXXX', 'GGYXX', 'GGGGG']","[16, 1, 1]"
93,4,"['lores', 'actin', 'gaudy', 'gamma']","['XXXXX', 'YXXXX', 'GGXXX', 'GGGGG']","[215, 16, 1, 1]"
94,2,"['lores', 'labor']","['GYYXX', 'GGGGG']","[1, 1]"
95,2,"['lores', 'islet']","['YXXGY', 'GGGGG']","[7, 7]"
96,3,"['lores', 'actin', 'civic']","['XXXXX', 'XYXGX', 'GGGGG']","[215, 4, 4]"
97,2,"['lores', 'forge']","['XGGYX', 'GGGGG']","[6, 6]"
98,4,"['lores', 'forth', 'worry', 'corny']","['XGGXX', 'XGGXX', 'XGGYG', 'GGGGG']","[17, 5, 1, 1]"
99,4,"['lores', 'coaly', 'would', 'moult']","['YGXXX', 'XGXGX', 'XGGGX', 'GGGGG']","[27, 2, 1, 1]"
100,4,"['lores', 'aitus', 'basin', 'basic']","['XXXXY', 'YYXXY', 'GGGGX', 'GGGGG']","[122, 4, 1, 1]"
101,4,"['lores', 'hails', 'palsy', 'salad']","['YXXXY', 'XGXYY', 'XGGYX', 'GGGGG']","[58, 6, 1, 1]"
102,4,"['lores', 'tinea', 'cheat', 'agate']","['XXXYX', 'YXXYY', 'XXYYY', 'GGGGG']","[163, 13, 3, 3]"
103,4,"['lores', 'aitus', 'spiny', 'spicy']","['XXXXY', 'XYXXY', 'GGGXG', 'GGGGG']","[122, 10, 2, 2]"
104,3,"['lores', 'strap', 'spray']","['XXGXY', 'GXGGY', 'GGGGG']","[18, 1, 1]"
105,4,"['lores', 'nates', 'shape', 'essay']","['XXXYY', 'XYXYY', 'YXYXY', 'GGGGG']","[88, 19, 1, 1]"
106,4,"['lores', 'noria', 'crudo', 'fjord']","['XYYXX', 'XYYXX', 'XYXYY', 'GGGGG']","[78, 27, 1, 1]"
107,4,"['lores', 'nates', 'snide', 'spend']","['XXXYY', 'YXXYY', 'GYXYY', 'GGGGG']","[88, 12, 1, 1]"
108,5,"['lores', 'tinea', 'ached', 'vague', 'kebab']","['XXXYX', 'XXXYY', 'YXXYX', 'XYXXY', 'GGGGG']","[163, 27, 9, 1, 1]"
109,4,"['lores', 'inula', 'built', 'guild']","['YXXXX', 'YXYGX', 'XGGGX', 'GGGGG']","[130, 6, 2, 2]"
110,3,"['lores', 'actin', 'aback']","['XXXXX', 'GYXXX', 'GGGGG']","[215, 1, 1]"
111,3,"['lores', 'round', 'motor']","['XGYXX', 'YGXXX', 'GGGGG']","[19, 2, 2]"
112,4,"['lores', 'below', 'clove', 'alone']","['YYXYX', 'XYYYX', 'XGGXG', 'GGGGG']","[16, 6, 2, 2]"
113,7,"['lores', 'actin', 'watch', 'match', 'patch', 'catch', 'hatch']","['XXXXX', 'YYGXX', 'XGGGG', 'XGGGG', 'XGGGG', 'YGGGG', 'GGGGG']","[215, 7, 5, 4, 3, 2, 2]"
114,6,"['lores', 'aider', 'tuber', 'fewer', 'cheer', 'hyper']","['XXYGX', 'XXXGG', 'XXXGG', 'XYXGG', 'XYYGG', 'GGGGG']","[93, 19, 8, 2, 1, 1]"
115,3,"['lores', 'actin', 'thumb']","['XXXXX', 'XXYXX', 'GGGGG']","[215, 2, 2]"
116,3,"['lores', 'round', 'dowry']","['XGYXX', 'YGXXY', 'GGGGG']","[19, 1, 1]"
117,3,"['lores', 'gonia', 'ought']","['XYXXX', 'YYXXX', 'GGGGG']","[60, 2, 2]"
118,3,"['lores', 'telia', 'belch']","['YXXYX', 'XGGXX', 'GGGGG']","[101, 6, 6]"
119,3,"['lores', 'actin', 'dutch']","['XXXXX', 'XYGXX', 'GGGGG']","[215, 3, 3]"
120,3,"['lores', 'flota', 'pilot']","['YYXXX', 'XYYYX', 'GGGGG']","[39, 1, 1]"
121,3,"['lores', 'tenia', 'tweed']","['XXXGX', 'GYXXX', 'GGGGG']","[37, 2, 2]"
122,3,"['lores', 'money', 'comet']","['XGXGX', 'YGXGX', 'GGGGG']","[16, 2, 2]"
123,7,"['lores', 'actin', 'gaunt', 'haunt', 'taunt', 'daunt', 'jaunt']","['XXXXX', 'YXYXY', 'XGGGG', 'XGGGG', 'YGGGG', 'XGGGG', 'GGGGG']","[215, 11, 5, 4, 3, 2, 2]"
124,4,"['lores', 'tinea', 'hyena', 'enema']","['XXXYX', 'XXYYG', 'XXGYG', 'GGGGG']","[163, 2, 1, 1]"
125,3,"['lores', 'upset', 'steed']","['XXXGY', 'XXYGY', 'GGGGG']","[20, 1, 1]"
126,3,"['lores', 'minus', 'abyss']","['XXXXG', 'XXXXG', 'GGGGG']","[8, 1, 1]"
127,3,"['lores', 'flora', 'growl']","['YYYXX', 'XYGYX', 'GGGGG']","[11, 6, 6]"
128,3,"['lores', 'inula', 'fling']","['YXXXX', 'YYXYX', 'GGGGG']","[130, 8, 8]"
129,3,"['lores', 'money', 'dozen']","['XGXGX', 'XGYGX', 'GGGGG']","[16, 5, 5]"
130,4,"['lores', 'donut', 'comfy', 'boozy']","['XGXXX', 'XGXXX', 'XGXXG', 'GGGGG']","[76, 16, 6, 6]"
131,3,"['lores', 'doter', 'erode']","['XYYYX', 'YYXYY', 'GGGGG']","[24, 3, 3]"
132,2,"['lores', 'world']","['YGGXX', 'GGGGG']","[3, 3]"
133,3,"['lores', 'vogue', 'gouge']","['XGXYX', 'XGYYG', 'GGGGG']","[7, 1, 1]"
134,4,"['lores', 'inula', 'flick', 'click']","['YXXXX', 'YXXYX', 'XGGGG', 'GGGGG']","[130, 11, 1, 1]"
135,4,"['lores', 'train', 'friar', 'briar']","['XXYXX', 'XGYYX', 'XGGGG', 'GGGGG']","[109, 2, 1, 1]"
136,3,"['lores', 'terai', 'great']","['XXYYX', 'YYYGX', 'GGGGG']","[111, 1, 1]"
137,3,"['lores', 'liart', 'altar']","['YXYXX', 'YXYYY', 'GGGGG']","[27, 1, 1]"
138,5,"['lores', 'inula', 'gulch', 'bulky', 'pulpy']","['YXXXX', 'XXYYX', 'XGGXX', 'XGGXG', 'GGGGG']","[130, 4, 2, 1, 1]"
139,3,"['lores', 'liart', 'blurt']","['YXYXX', 'YXXGG', 'GGGGG']","[27, 1, 1]"
140,3,"['lores', 'iotas', 'coast']","['XGXXY', 'XGYYY', 'GGGGG']","[21, 3, 3]"
141,3,"['lores', 'actin', 'duchy']","['XXXXX', 'XYXXX', 'GGGGG']","[215, 4, 4]"
142,3,"['lores', 'noria', 'groin']","['XYYXX', 'YYYGX', 'GGGGG']","[78, 1, 1]"
143,5,"['lores', 'aider', 'finer', 'fiber', 'fixer']","['XXYGX', 'XGXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[93, 12, 2, 1, 1]"
144,4,"['lores', 'noria', 'crudo', 'group']","['XYYXX', 'XYYXX', 'XGYXY', 'GGGGG']","[78, 27, 3, 3]"
145,3,"['lores', 'route', 'rogue']","['XGYYX', 'GGYXG', 'GGGGG']","[3, 1, 1]"
146,4,"['lores', 'inula', 'aptly', 'badly']","['YXXXX', 'XXXGY', 'YXXGG', 'GGGGG']","[130, 9, 4, 4]"
147,3,"['lores', 'stair', 'smart']","['XXYXY', 'GYGXY', 'GGGGG']","[38, 1, 1]"
148,4,"['lores', 'actin', 'kitty', 'pithy']","['XXXXX', 'XXGYX', 'XGGYG', 'GGGGG']","[215, 5, 1, 1]"
149,3,"['lores', 'actin', 'gaudy']","['XXXXX', 'YXXXX', 'GGGGG']","[215, 16, 16]"
150,5,"['lores', 'inula', 'child', 'chili', 'chill']","['YXXXX', 'YXXGX', 'GGGGX', 'GGGGY', 'GGGGG']","[130, 9, 2, 1, 1]"
151,3,"['lores', 'error', 'heron']","['XYGYX', 'YYGGY', 'GGGGG']","[2, 1, 1]"
152,4,"['lores', 'donut', 'woody', 'vodka']","['XGXXX', 'YGXXX', 'XGYYX', 'GGGGG']","[76, 5, 1, 1]"
153,3,"['lores', 'aider', 'finer']","['XXYGX', 'XGXGG', 'GGGGG']","[93, 12, 12]"
154,5,"['lores', 'screw', 'spree', 'siren', 'surer']","['XXGGY', 'GXGGX', 'GXGGY', 'GXGGX', 'GGGGG']","[6, 3, 2, 1, 1]"
155,3,"['lores', 'noria', 'radio']","['XYYXX', 'XYYGY', 'GGGGG']","[78, 2, 2]"
156,3,"['lores', 'route', 'rouge']","['XGYYX', 'GGGXG', 'GGGGG']","[3, 1, 1]"
157,4,"['lores', 'gayer', 'curve', 'perch']","['XXGYX', 'XXXYY', 'YXGXY', 'GGGGG']","[25, 8, 1, 1]"
158,4,"['lores', 'terai', 'recut', 'retch']","['XXYYX', 'YGYXX', 'GGYXY', 'GGGGG']","[111, 4, 1, 1]"
159,3,"['lores', 'doter', 'wrote']","['XYYYX', 'XYYYY', 'GGGGG']","[24, 4, 4]"
160,4,"['lores', 'flota', 'blond', 'clock']","['YYXXX', 'XGGXX', 'XGGXX', 'GGGGG']","[39, 9, 2, 2]"
161,3,"['lores', 'telia', 'tilde']","['YXXYX', 'GYGYX', 'GGGGG']","[101, 1, 1]"
162,4,"['lores', 'prose', 'score', 'store']","['XYYYY', 'XYGYG', 'GXGGG', 'GGGGG']","[8, 5, 4, 4]"
163,4,"['lores', 'doter', 'probe', 'prove']","['XYYYX', 'XYXYY', 'GGGXG', 'GGGGG']","[24, 11, 2, 2]"
164,3,"['lores', 'train', 'bring']","['XXYXX', 'XGXYY', 'GGGGG']","[109, 6, 6]"
165,2,"['lores', 'solve']","['YGXYY', 'GGGGG']","[1, 1]"
166,3,"['lores', 'tinea', 'cheat']","['XXXYX', 'YXXYY', 'GGGGG']","[163, 13, 13]"
167,5,"['lores', 'terai', 'pride', 'crime', 'grime']","['XXYYX', 'XYYXY', 'XGGXG', 'XGGGG', 'GGGGG']","[111, 15, 5, 1, 1]"
168,4,"['lores', 'telia', 'flute', 'exult']","['YXXYX', 'YYYXX', 'XYGYY', 'GGGGG']","[101, 6, 1, 1]"
169,3,"['lores', 'risen', 'usher']","['XXYGY', 'YXYGX', 'GGGGG']","[16, 8, 8]"
170,3,"['lores', 'anode', 'epoch']","['XYXYX', 'XXGXY', 'GGGGG']","[35, 2, 2]"
171,3,"['lores', 'train', 'triad']","['XXYXX', 'GGYYX', 'GGGGG']","[109, 1, 1]"
172,3,"['lores', 'terai', 'break']","['XXYYX', 'XYYGX', 'GGGGG']","[111, 8, 8]"
173,4,"['lores', 'noria', 'minor', 'rhino']","['XYYXX', 'YYYYX', 'XYYYY', 'GGGGG']","[78, 4, 3, 3]"
174,3,"['lores', 'curly', 'viral']","['YXGXX', 'XXGYX', 'GGGGG']","[6, 1, 1]"
175,4,"['lores', 'donut', 'ionic', 'conic']","['XGXXX', 'XGGXX', 'YGGGG', 'GGGGG']","[76, 4, 1, 1]"
176,4,"['lores', 'nates', 'cause', 'masse']","['XXXYY', 'XGXYY', 'XGXGG', 'GGGGG']","[88, 4, 1, 1]"
177,3,"['lores', 'iotas', 'sonic']","['XGXXY', 'YGXXY', 'GGGGG']","[21, 2, 2]"
178,3,"['lores', 'inula', 'vital']","['YXXXX', 'YXXYY', 'GGGGG']","[130, 11, 11]"
179,4,"['lores', 'terai', 'trade', 'trace']","['XXYYX', 'GYYYX', 'GGGXG', 'GGGGG']","[111, 2, 1, 1]"
180,4,"['lores', 'aitus', 'music', 'using']","['XXXXY', 'XYXYY', 'XYYYX', 'GGGGG']","[122, 5, 1, 1]"
181,5,"['lores', 'tinea', 'ached', 'beach', 'peach']","['XXXYX', 'XXXYY', 'YYYYX', 'XGGGG', 'GGGGG']","[163, 27, 5, 1, 1]"
182,4,"['lores', 'actin', 'whack', 'champ']","['XXXXX', 'YYXXX', 'XGGYX', 'GGGGG']","[215, 8, 2, 2]"
183,4,"['lores', 'gonia', 'bacon', 'baton']","['XYXXX', 'XYYXY', 'GGXGG', 'GGGGG']","[60, 2, 1, 1]"
184,6,"['lores', 'terai', 'grace', 'frame', 'drake', 'brake']","['XXYYX', 'XYYYX', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[111, 19, 5, 4, 1, 1]"
185,4,"['lores', 'inula', 'clump', 'pluck']","['YXXXX', 'XXGYX', 'YGGXY', 'GGGGG']","[130, 7, 1, 1]"
186,5,"['lores', 'terai', 'grace', 'crane', 'craze']","['XXYYX', 'XYYYX', 'XGGYG', 'GGGXG', 'GGGGG']","[111, 19, 3, 2, 2]"
187,4,"['lores', 'terai', 'pride', 'gripe']","['XXYYX', 'XYYXY', 'YGGXG', 'GGGGG']","[111, 15, 1, 1]"
188,4,"['lores', 'terai', 'ready', 'weary']","['XXYYX', 'XGYYX', 'YGGXG', 'GGGGG']","[111, 8, 1, 1]"
189,4,"['lores', 'actin', 'which', 'picky']","['XXXXX', 'XYXYX', 'XXYYX', 'GGGGG']","[215, 5, 1, 1]"
190,4,"['lores', 'tinea', 'cheat', 'acute']","['XXXYX', 'YXXYY', 'YXYYY', 'GGGGG']","[163, 13, 1, 1]"
191,4,"['lores', 'gayer', 'derby', 'ferry']","['XXGYX', 'XXYYY', 'XGGXG', 'GGGGG']","[25, 8, 5, 5]"
192,5,"['lores', 'nates', 'shape', 'abuse', 'aside']","['XXXYY', 'XYXYY', 'YXYXG', 'GXXYG', 'GGGGG']","[88, 19, 3, 1, 1]"
193,3,"['lores', 'train', 'tapir']","['XXYXX', 'GYYGX', 'GGGGG']","[109, 1, 1]"
194,4,"['lores', 'flora', 'growl', 'troll']","['YYYXX', 'XYGYX', 'XGGXG', 'GGGGG']","[11, 6, 4, 4]"
195,4,"['lores', 'actin', 'dying', 'unify']","['XXXXX', 'XXXYY', 'XYGYX', 'GGGGG']","[215, 10, 1, 1]"
196,3,"['lores', 'press', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
197,4,"['lores', 'iotas', 'south', 'boost']","['XGXXY', 'XGYXY', 'YGXYX', 'GGGGG']","[21, 5, 1, 1]"
198,3,"['lores', 'grass', 'truss']","['XXYXG', 'XGXGG', 'GGGGG']","[4, 1, 1]"
199,4,"['lores', 'nates', 'spike', 'siege']","['XXXYY', 'XXXYY', 'GXYXG', 'GGGGG']","[88, 13, 2, 2]"
200,5,"['lores', 'aider', 'finer', 'viper', 'tiger']","['XXYGX', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[93, 12, 7, 2, 2]"
201,4,"['lores', 'inula', 'blank', 'banal']","['YXXXX', 'XYXYY', 'GYYYX', 'GGGGG']","[130, 12, 1, 1]"
202,3,"['lores', 'hails', 'slump']","['YXXXY', 'XXXYY', 'GGGGG']","[58, 4, 4]"
203,5,"['lores', 'train', 'drank', 'frank', 'crank']","['XXYXX', 'XGGXY', 'XGGGG', 'XGGGG', 'GGGGG']","[109, 6, 3, 2, 2]"
204,3,"['lores', 'forge', 'gorge']","['XGGYX', 'XGGGG', 'GGGGG']","[6, 1, 1]"
205,4,"['lores', 'terai', 'crude', 'query']","['XXYYX', 'XYYXX', 'XYYXY', 'GGGGG']","[111, 10, 1, 1]"
206,4,"['lores', 'train', 'bring', 'drink']","['XXYXX', 'XGXYY', 'XGGGX', 'GGGGG']","[109, 6, 1, 1]"
207,4,"['lores', 'noria', 'bravo', 'favor']","['XYYXX', 'XYYXY', 'XYYYY', 'GGGGG']","[78, 16, 2, 2]"
