steps,words,feedback,ncands
3,"['rates', 'worst', 'crust']","['YXYXY', 'XXYGG', 'GGGGG']","[20, 3, 3]"
3,"['rates', 'pluot', 'stool']","['XXYXY', 'XYXGY', 'GGGGG']","[57, 1, 1]"
3,"['rates', 'nould', 'colon']","['XXXXX', 'YGXYX', 'GGGGG']","[227, 2, 2]"
3,"['rates', 'shalm', 'abase']","['XYXYY', 'YXGXX', 'GGGGG']","[28, 3, 3]"
3,"['rates', 'horme', 'marry']","['YGXXX', 'XXGYX', 'GGGGG']","[26, 1, 1]"
2,"['rates', 'react']","['GYYYX', 'GGGGG']","[1, 1]"
3,"['rates', 'catty', 'batty']","['XGGXX', 'XGGGG', 'GGGGG']","[17, 4, 4]"
3,"['rates', 'pedro', 'pride']","['YXXYX', 'GYYYX', 'GGGGG']","[71, 2, 2]"
3,"['rates', 'locus', 'floss']","['XXXXG', 'YYXXG', 'GGGGG']","[11, 2, 2]"
5,"['rates', 'cling', 'field', 'belie', 'helix']","['XXXYX', 'XYYXX', 'XYYYX', 'XGGGY', 'GGGGG']","[147, 7, 2, 1, 1]"
3,"['rates', 'crown', 'croak']","['YYXXX', 'GGGXX', 'GGGGG']","[77, 1, 1]"
3,"['rates', 'clint', 'staff']","['XYYXY', 'XXXXY', 'GGGGG']","[24, 4, 4]"
4,"['rates', 'lager', 'caper', 'paper']","['YGXGX', 'XGXGG', 'XGGGG', 'GGGGG']","[18, 8, 1, 1]"
3,"['rates', 'pelon', 'unfed']","['XXXGX', 'XYXXY', 'GGGGG']","[56, 4, 4]"
5,"['rates', 'cling', 'below', 'dwell', 'whelp']","['XXXYX', 'XYXXX', 'XYYXY', 'XYGGY', 'GGGGG']","[147, 11, 2, 1, 1]"
5,"['rates', 'trait', 'track', 'tramp', 'trawl']","['YYYXX', 'GGGXY', 'GGGXX', 'GGGXX', 'GGGGG']","[20, 3, 2, 1, 1]"
3,"['rates', 'dough', 'outdo']","['XXGXX', 'YYYXX', 'GGGGG']","[24, 1, 1]"
4,"['rates', 'glace', 'abide', 'adobe']","['XYXYX', 'XXYXG', 'GYXYG', 'GGGGG']","[81, 7, 1, 1]"
5,"['rates', 'crown', 'crack', 'cramp', 'crazy']","['YYXXX', 'GGXXX', 'GGGYX', 'GGGXX', 'GGGGG']","[77, 3, 2, 1, 1]"
4,"['rates', 'shrew', 'sewer', 'sower']","['YXXGY', 'GXYGY', 'GYGGG', 'GGGGG']","[19, 2, 1, 1]"
3,"['rates', 'relay', 'repay']","['GYXYX', 'GGXGG', 'GGGGG']","[12, 1, 1]"
3,"['rates', 'hoing', 'digit']","['XXYXX', 'XXYXY', 'GGGGG']","[75, 1, 1]"
3,"['rates', 'trace', 'crate']","['YYYYX', 'YGGYG', 'GGGGG']","[13, 1, 1]"
4,"['rates', 'nould', 'clump', 'cluck']","['XXXXX', 'XXGYX', 'GGGXX', 'GGGGG']","[227, 7, 1, 1]"
5,"['rates', 'colin', 'guise', 'seize', 'spike']","['XXXYY', 'XXXYX', 'XXGYG', 'GYGXG', 'GGGGG']","[61, 6, 2, 1, 1]"
5,"['rates', 'nould', 'picky', 'civic', 'mimic']","['XXXXX', 'XXXXX', 'XGYXX', 'YGXGG', 'GGGGG']","[227, 12, 2, 1, 1]"
7,"['rates', 'nould', 'bound', 'found', 'hound', 'mound', 'pound']","['XXXXX', 'YGGXG', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[227, 6, 5, 4, 3, 2, 2]"
4,"['rates', 'chynd', 'gamma', 'maxim']","['XGXXX', 'XXXXX', 'XGYYY', 'GGGGG']","[66, 8, 1, 1]"
4,"['rates', 'pelon', 'liken', 'linen']","['XXXGX', 'XYYXG', 'GGXGG', 'GGGGG']","[56, 3, 1, 1]"
4,"['rates', 'towel', 'duvet', 'unmet']","['XXYGX', 'YXXGX', 'XYXGG', 'GGGGG']","[16, 4, 1, 1]"
3,"['rates', 'colin', 'flesh']","['XXXYY', 'XXYXX', 'GGGGG']","[61, 6, 6]"
3,"['rates', 'nould', 'booby']","['XXXXX', 'XGXXX', 'GGGGG']","[227, 11, 11]"
3,"['rates', 'touch', 'forth']","['YXYXX', 'YGXXG', 'GGGGG']","[43, 3, 3]"
4,"['rates', 'worst', 'burst', 'first']","['YXYXY', 'XXGGG', 'XXGGG', 'GGGGG']","[20, 2, 1, 1]"
3,"['rates', 'clint', 'stand']","['XYYXY', 'XXXGY', 'GGGGG']","[24, 2, 2]"
5,"['rates', 'cling', 'below', 'belle', 'belly']","['XXXYX', 'XYXXX', 'GGGXX', 'GGGGY', 'GGGGG']","[147, 11, 2, 1, 1]"
4,"['rates', 'uncoy', 'lorry', 'ivory']","['YXXXX', 'XXXYG', 'XYYGG', 'GGGGG']","[108, 7, 1, 1]"
4,"['rates', 'colin', 'geese', 'seedy']","['XXXYY', 'XXXXX', 'XGGYY', 'GGGGG']","[61, 4, 1, 1]"
4,"['rates', 'touch', 'drift', 'print']","['YXYXX', 'YXXXX', 'XGGXG', 'GGGGG']","[43, 5, 1, 1]"
4,"['rates', 'grand', 'learn', 'yearn']","['YYXYX', 'XYGYX', 'XGGGG', 'GGGGG']","[43, 2, 1, 1]"
4,"['rates', 'crown', 'brain', 'drain']","['YYXXX', 'XGXXG', 'XGGGG', 'GGGGG']","[77, 4, 2, 2]"
4,"['rates', 'pedro', 'brine', 'bribe']","['YXXYX', 'XYXYX', 'GGGXG', 'GGGGG']","[71, 8, 1, 1]"
6,"['rates', 'pluot', 'scout', 'shout', 'snout', 'stout']","['XXYXY', 'XXYYG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[57, 4, 3, 2, 1, 1]"
4,"['rates', 'laden', 'navel', 'panel']","['XGXGX', 'YGXGY', 'YGXGG', 'GGGGG']","[15, 2, 1, 1]"
3,"['rates', 'brass', 'crass']","['YYXXG', 'XGGGG', 'GGGGG']","[3, 2, 2]"
5,"['rates', 'cling', 'elope', 'fluke', 'flume']","['XXXYX', 'XGXXX', 'YGXXG', 'GGGXG', 'GGGGG']","[147, 7, 2, 1, 1]"
4,"['rates', 'alcid', 'koala', 'offal']","['XYXXX', 'YYXXX', 'XYYYY', 'GGGGG']","[98, 9, 1, 1]"
2,"['rates', 'agree']","['YYXGX', 'GGGGG']","[4, 4]"
4,"['rates', 'pedro', 'force', 'error']","['YXXYX', 'XYXYY', 'XYGXY', 'GGGGG']","[71, 9, 1, 1]"
4,"['rates', 'chiru', 'smirk', 'swirl']","['YXXXY', 'XXGGX', 'GXGGX', 'GGGGG']","[26, 2, 1, 1]"
3,"['rates', 'grand', 'argue']","['YYXYX', 'YGYXX', 'GGGGG']","[43, 1, 1]"
3,"['rates', 'pelon', 'bleed']","['XXXGX', 'XYYXX', 'GGGGG']","[56, 5, 5]"
3,"['rates', 'glace', 'delta']","['XYYYX', 'XYYXY', 'GGGGG']","[30, 1, 1]"
3,"['rates', 'nould', 'flick']","['XXXXX', 'XXXYX', 'GGGGG']","[227, 11, 11]"
3,"['rates', 'hotel', 'totem']","['XXGGX', 'XGGGX', 'GGGGG']","[6, 1, 1]"
5,"['rates', 'orpin', 'cover', 'mower', 'wooer']","['YXXGX', 'YYXXX', 'XGXGG', 'XGYGG', 'GGGGG']","[83, 13, 7, 1, 1]"
4,"['rates', 'touch', 'droit', 'front']","['YXYXX', 'YYXXX', 'XGGXG', 'GGGGG']","[43, 3, 1, 1]"
3,"['rates', 'chiru', 'shrub']","['YXXXY', 'XGXYY', 'GGGGG']","[26, 2, 2]"
4,"['rates', 'horme', 'parka', 'parry']","['YGXXX', 'XXGXX', 'GGGXY', 'GGGGG']","[26, 4, 1, 1]"
4,"['rates', 'cling', 'movie', 'biome']","['XXXYX', 'XXYXX', 'YYXYG', 'GGGGG']","[147, 7, 1, 1]"
4,"['rates', 'laden', 'label', 'lapel']","['XGXGX', 'GGXGX', 'GGXGG', 'GGGGG']","[15, 2, 1, 1]"
3,"['rates', 'smart', 'start']","['YYYXY', 'GXGGG', 'GGGGG']","[8, 1, 1]"
4,"['rates', 'tiger', 'egret', 'greet']","['YXYGX', 'YXYGY', 'YYYGG', 'GGGGG']","[13, 2, 1, 1]"
3,"['rates', 'orpin', 'goner']","['YXXGX', 'YYXXY', 'GGGGG']","[83, 1, 1]"
3,"['rates', 'pelon', 'golem']","['XXXGX', 'XYGYX', 'GGGGG']","[56, 1, 1]"
3,"['rates', 'pluot', 'lusty']","['XXYXY', 'XYYXY', 'GGGGG']","[57, 1, 1]"
4,"['rates', 'nould', 'lobby', 'loopy']","['XXXXX', 'XGXYX', 'GGXXG', 'GGGGG']","[227, 5, 1, 1]"
2,"['rates', 'round']","['GXXXX', 'GGGGG']","[12, 12]"
3,"['rates', 'idola', 'audit']","['XYYXX', 'YYXXY', 'GGGGG']","[33, 1, 1]"
4,"['rates', 'nould', 'cling', 'lying']","['XXXXX', 'YXXYX', 'XYGGG', 'GGGGG']","[227, 7, 1, 1]"
3,"['rates', 'chynd', 'gamma']","['XGXXX', 'XXXXX', 'GGGGG']","[66, 8, 8]"
4,"['rates', 'horme', 'valor', 'labor']","['YGXXX', 'XYYXX', 'XGYGG', 'GGGGG']","[26, 4, 1, 1]"
3,"['rates', 'beset', 'islet']","['XXYGY', 'XYYGG', 'GGGGG']","[11, 4, 4]"
4,"['rates', 'nould', 'picky', 'civic']","['XXXXX', 'XXXXX', 'XGYXX', 'GGGGG']","[227, 12, 2, 2]"
4,"['rates', 'pedro', 'force', 'forge']","['YXXYX', 'XYXYY', 'GGGXG', 'GGGGG']","[71, 9, 1, 1]"
3,"['rates', 'uncoy', 'corny']","['YXXXX', 'XYYYG', 'GGGGG']","[108, 2, 2]"
4,"['rates', 'hoing', 'doubt', 'moult']","['XXYXX', 'XGXXX', 'XGGXG', 'GGGGG']","[75, 6, 1, 1]"
3,"['rates', 'palsy', 'basic']","['XGXXY', 'XGXYX', 'GGGGG']","[24, 4, 4]"
4,"['rates', 'palsy', 'salon', 'salad']","['XGXXY', 'XGGYX', 'GGGXX', 'GGGGG']","[24, 3, 1, 1]"
3,"['rates', 'glace', 'agate']","['XYYYX', 'YXGXG', 'GGGGG']","[30, 1, 1]"
3,"['rates', 'nkosi', 'spicy']","['XXXXY', 'XXXYY', 'GGGGG']","[94, 9, 9]"
4,"['rates', 'crash', 'solar', 'spray']","['YYXXY', 'XYYYX', 'GXXGY', 'GGGGG']","[18, 4, 1, 1]"
4,"['rates', 'shalm', 'abuse', 'essay']","['XYXYY', 'YXYXX', 'YXXYY', 'GGGGG']","[28, 3, 1, 1]"
4,"['rates', 'uncoy', 'growl', 'fjord']","['YXXXX', 'XXXYX', 'XYGXX', 'GGGGG']","[108, 9, 1, 1]"
4,"['rates', 'colin', 'dense', 'spend']","['XXXYY', 'XXXXY', 'YYYYY', 'GGGGG']","[61, 4, 1, 1]"
4,"['rates', 'glace', 'ahead', 'kebab']","['XYXYX', 'XXYXY', 'YXYGX', 'GGGGG']","[81, 7, 1, 1]"
4,"['rates', 'nould', 'build', 'guild']","['XXXXX', 'XXYGG', 'XGGGG', 'GGGGG']","[227, 2, 1, 1]"
3,"['rates', 'alcid', 'aback']","['XYXXX', 'GXYXX', 'GGGGG']","[98, 1, 1]"
2,"['rates', 'motor']","['YXGXX', 'GGGGG']","[3, 3]"
4,"['rates', 'glace', 'alike', 'alone']","['XYXYX', 'XGYXG', 'GGXXG', 'GGGGG']","[81, 3, 1, 1]"
4,"['rates', 'catty', 'batch', 'hatch']","['XGGXX', 'YGGYX', 'XGGGG', 'GGGGG']","[17, 6, 5, 5]"
3,"['rates', 'orpin', 'hyper']","['YXXGX', 'XYGXX', 'GGGGG']","[83, 3, 3]"
3,"['rates', 'hoing', 'thumb']","['XXYXX', 'YXXXX', 'GGGGG']","[75, 2, 2]"
4,"['rates', 'uncoy', 'lorry', 'dowry']","['YXXXX', 'XXXYG', 'XGYGG', 'GGGGG']","[108, 7, 1, 1]"
3,"['rates', 'hoing', 'ought']","['XXYXX', 'YYXXY', 'GGGGG']","[75, 1, 1]"
3,"['rates', 'cling', 'belch']","['XXXYX', 'YYXXX', 'GGGGG']","[147, 3, 3]"
3,"['rates', 'dough', 'dutch']","['XXGXX', 'GXYXG', 'GGGGG']","[24, 1, 1]"
3,"['rates', 'hoing', 'pilot']","['XXYXX', 'XYYXX', 'GGGGG']","[75, 2, 2]"
3,"['rates', 'towel', 'tweed']","['XXYGX', 'GXYGX', 'GGGGG']","[16, 2, 2]"
3,"['rates', 'towel', 'comet']","['XXYGX', 'YGXGX', 'GGGGG']","[16, 2, 2]"
5,"['rates', 'tying', 'daunt', 'haunt', 'jaunt']","['XGYXX', 'YXXGX', 'XGGGG', 'XGGGG', 'GGGGG']","[28, 4, 3, 2, 2]"
4,"['rates', 'glace', 'ahead', 'enema']","['XYXYX', 'XXYXY', 'YXGYX', 'GGGGG']","[81, 7, 1, 1]"
3,"['rates', 'beset', 'steed']","['XXYGY', 'XYYGY', 'GGGGG']","[11, 3, 3]"
2,"['rates', 'abyss']","['XYXXG', 'GGGGG']","[6, 6]"
3,"['rates', 'uncoy', 'growl']","['YXXXX', 'XXXYX', 'GGGGG']","[108, 9, 9]"
4,"['rates', 'nould', 'cling', 'fling']","['XXXXX', 'YXXYX', 'XGGGG', 'GGGGG']","[227, 7, 1, 1]"
5,"['rates', 'pelon', 'woken', 'coven', 'dozen']","['XXXGX', 'XYXYG', 'XGXGG', 'XGXGG', 'GGGGG']","[56, 5, 2, 1, 1]"
4,"['rates', 'nould', 'booby', 'boozy']","['XXXXX', 'XGXXX', 'GGGYG', 'GGGGG']","[227, 11, 1, 1]"
4,"['rates', 'pedro', 'drone', 'erode']","['YXXYX', 'XYYYY', 'YGGXG', 'GGGGG']","[71, 4, 1, 1]"
4,"['rates', 'uncoy', 'growl', 'world']","['YXXXX', 'XXXYX', 'XYYYY', 'GGGGG']","[108, 9, 1, 1]"
4,"['rates', 'cling', 'budge', 'gouge']","['XXXYX', 'XXXXY', 'XYXGG', 'GGGGG']","[147, 10, 1, 1]"
4,"['rates', 'nould', 'flick', 'click']","['XXXXX', 'XXXYX', 'XGGGG', 'GGGGG']","[227, 11, 1, 1]"
4,"['rates', 'crown', 'braid', 'briar']","['YYXXX', 'XGXXX', 'GGYYX', 'GGGGG']","[77, 10, 1, 1]"
3,"['rates', 'trace', 'great']","['YYYYX', 'YGYXY', 'GGGGG']","[13, 1, 1]"
3,"['rates', 'actor', 'altar']","['YYGXX', 'GXGXG', 'GGGGG']","[3, 1, 1]"
4,"['rates', 'nould', 'lumpy', 'pulpy']","['XXXXX', 'XXYYX', 'YGXGG', 'GGGGG']","[227, 7, 1, 1]"
4,"['rates', 'touch', 'brunt', 'blurt']","['YXYXX', 'YXGXX', 'GYGXG', 'GGGGG']","[43, 4, 1, 1]"
3,"['rates', 'clint', 'coast']","['XYYXY', 'GXXXG', 'GGGGG']","[24, 1, 1]"
4,"['rates', 'nould', 'dumpy', 'duchy']","['XXXXX', 'XXYXY', 'GGXXG', 'GGGGG']","[227, 6, 1, 1]"
4,"['rates', 'uncoy', 'brown', 'groin']","['YXXXX', 'XYXYX', 'XGGXG', 'GGGGG']","[108, 8, 1, 1]"
6,"['rates', 'orpin', 'diver', 'fiber', 'filer', 'fixer']","['YXXGX', 'XYXYX', 'XGXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[83, 10, 3, 2, 1, 1]"
4,"['rates', 'uncoy', 'gourd', 'group']","['YXXXX', 'YXXYX', 'GYYYX', 'GGGGG']","[108, 5, 1, 1]"
3,"['rates', 'recur', 'rogue']","['GXXYX', 'GYXGY', 'GGGGG']","[12, 1, 1]"
3,"['rates', 'chynd', 'badly']","['XGXXX', 'XXYXY', 'GGGGG']","[66, 8, 8]"
2,"['rates', 'smart']","['YYYXY', 'GGGGG']","[8, 8]"
3,"['rates', 'dough', 'pithy']","['XXGXX', 'XXXXY', 'GGGGG']","[24, 1, 1]"
4,"['rates', 'chynd', 'badly', 'gaudy']","['XGXXX', 'XXYXY', 'XGYXG', 'GGGGG']","[66, 8, 1, 1]"
5,"['rates', 'nould', 'billy', 'chili', 'chill']","['XXXXX', 'XXXGX', 'XYYGX', 'GGGGY', 'GGGGG']","[227, 8, 2, 1, 1]"
3,"['rates', 'pedro', 'heron']","['YXXYX', 'XGXYY', 'GGGGG']","[71, 1, 1]"
4,"['rates', 'alcid', 'dogma', 'vodka']","['XYXXX', 'YXXXY', 'YGXXG', 'GGGGG']","[98, 2, 1, 1]"
4,"['rates', 'orpin', 'diner', 'finer']","['YXXGX', 'XYXYY', 'XGGGG', 'GGGGG']","[83, 7, 3, 3]"
5,"['rates', 'shrew', 'scree', 'siren', 'surer']","['YXXGY', 'GXGGX', 'GXGGY', 'GXGGX', 'GGGGG']","[19, 4, 2, 1, 1]"
2,"['rates', 'radio']","['GGXXX', 'GGGGG']","[14, 14]"
3,"['rates', 'recur', 'rouge']","['GXXYX', 'GYXYY', 'GGGGG']","[12, 1, 1]"
3,"['rates', 'pedro', 'perch']","['YXXYX', 'GGXYX', 'GGGGG']","[71, 3, 3]"
3,"['rates', 'retro', 'retch']","['GXGYX', 'GGGYX', 'GGGGG']","[3, 1, 1]"
3,"['rates', 'tronc', 'wrote']","['YXYYX', 'YGGXX', 'GGGGG']","[23, 1, 1]"
4,"['rates', 'nould', 'block', 'clock']","['XXXXX', 'XYXYX', 'XGGGG', 'GGGGG']","[227, 7, 2, 2]"
3,"['rates', 'child', 'tilde']","['XXYYX', 'XXYYY', 'GGGGG']","[43, 1, 1]"
3,"['rates', 'crest', 'store']","['YXYYY', 'XYYYY', 'GGGGG']","[5, 1, 1]"
5,"['rates', 'pedro', 'probe', 'prone', 'prove']","['YXXYX', 'GYXYY', 'GGGXG', 'GGGXG', 'GGGGG']","[71, 3, 2, 1, 1]"
3,"['rates', 'uncoy', 'bring']","['YXXXX', 'XYXXX', 'GGGGG']","[108, 5, 5]"
3,"['rates', 'colin', 'solve']","['XXXYY', 'XGGXX', 'GGGGG']","[61, 1, 1]"
3,"['rates', 'glace', 'cheat']","['XYYYX', 'XXYYY', 'GGGGG']","[30, 1, 1]"
5,"['rates', 'pedro', 'brine', 'crime', 'grime']","['YXXYX', 'XYXYX', 'XGGXG', 'XGGGG', 'GGGGG']","[71, 8, 2, 1, 1]"
3,"['rates', 'child', 'exult']","['XXYYX', 'XXXGX', 'GGGGG']","[43, 3, 3]"
3,"['rates', 'shrew', 'usher']","['YXXGY', 'YYYGX', 'GGGGG']","[19, 1, 1]"
4,"['rates', 'cling', 'beech', 'epoch']","['XXXYX', 'YXXXX', 'XYYGG', 'GGGGG']","[147, 4, 1, 1]"
3,"['rates', 'trait', 'triad']","['YYYXX', 'GGYYY', 'GGGGG']","[20, 2, 2]"
3,"['rates', 'grand', 'break']","['YYXYX', 'XGYXX', 'GGGGG']","[43, 5, 5]"
3,"['rates', 'round', 'rhino']","['GXXXX', 'GYXGX', 'GGGGG']","[12, 1, 1]"
4,"['rates', 'crown', 'guard', 'viral']","['YYXXX', 'XYXXX', 'XXYYX', 'GGGGG']","[77, 9, 1, 1]"
4,"['rates', 'nould', 'conch', 'conic']","['XXXXX', 'YGXXX', 'GGGYX', 'GGGGG']","[227, 5, 1, 1]"
4,"['rates', 'lapse', 'cause', 'masse']","['XGXYY', 'XGXGG', 'XGXGG', 'GGGGG']","[7, 2, 1, 1]"
4,"['rates', 'nkosi', 'bison', 'sonic']","['XXXXY', 'YXYYY', 'XYYYY', 'GGGGG']","[94, 3, 1, 1]"
3,"['rates', 'antic', 'vital']","['XYGXX', 'YXGYX', 'GGGGG']","[7, 1, 1]"
2,"['rates', 'trace']","['YYYYX', 'GGGGG']","[13, 13]"
4,"['rates', 'nkosi', 'sling', 'using']","['XXXXY', 'YXXYY', 'YXGGG', 'GGGGG']","[94, 7, 1, 1]"
4,"['rates', 'glace', 'beach', 'peach']","['XYXYX', 'XXGGY', 'XGGGG', 'GGGGG']","[81, 2, 1, 1]"
4,"['rates', 'alcid', 'chaff', 'champ']","['XYXXX', 'YXYXX', 'GGGXX', 'GGGGG']","[98, 7, 1, 1]"
3,"['rates', 'catty', 'baton']","['XGGXX', 'XGGYX', 'GGGGG']","[17, 5, 5]"
4,"['rates', 'grand', 'brace', 'brake']","['YYXYX', 'XGGXX', 'GGGXG', 'GGGGG']","[43, 6, 2, 2]"
4,"['rates', 'nould', 'clump', 'pluck']","['XXXXX', 'XXGYX', 'YGGXY', 'GGGGG']","[227, 7, 1, 1]"
5,"['rates', 'grand', 'brace', 'crave', 'craze']","['YYXYX', 'XGGXX', 'XGGYG', 'GGGXG', 'GGGGG']","[43, 6, 2, 1, 1]"
4,"['rates', 'pedro', 'crepe', 'gripe']","['YXXYX', 'YYXYX', 'XGYGG', 'GGGGG']","[71, 2, 1, 1]"
4,"['rates', 'grand', 'blare', 'weary']","['YYXYX', 'XYGXX', 'XXGGY', 'GGGGG']","[43, 5, 1, 1]"
3,"['rates', 'nould', 'picky']","['XXXXX', 'XXXXX', 'GGGGG']","[227, 12, 12]"
3,"['rates', 'glace', 'acute']","['XYYYX', 'XXYYG', 'GGGGG']","[30, 1, 1]"
4,"['rates', 'pedro', 'berry', 'ferry']","['YXXYX', 'XGXGX', 'XGGGG', 'GGGGG']","[71, 5, 2, 2]"
4,"['rates', 'shalm', 'abuse', 'aside']","['XYXYY', 'YXYXX', 'GXXYG', 'GGGGG']","[28, 3, 1, 1]"
3,"['rates', 'party', 'tapir']","['YGYXX', 'YGYYX', 'GGGGG']","[6, 1, 1]"
3,"['rates', 'touch', 'troll']","['YXYXX', 'GYXXX', 'GGGGG']","[43, 2, 2]"
4,"['rates', 'nould', 'bunch', 'unify']","['XXXXX', 'YXYXX', 'XYYXX', 'GGGGG']","[227, 12, 2, 2]"
2,"['rates', 'rebus']","['GXXYG', 'GGGGG']","[1, 1]"
4,"['rates', 'pluot', 'foist', 'boost']","['XXYXY', 'XXXYG', 'XGXGG', 'GGGGG']","[57, 6, 1, 1]"
3,"['rates', 'torus', 'truss']","['YXYXG', 'GXYYG', 'GGGGG']","[2, 1, 1]"
4,"['rates', 'colin', 'guise', 'siege']","['XXXYY', 'XXXYX', 'YXYYG', 'GGGGG']","[61, 6, 1, 1]"
2,"['rates', 'tiger']","['YXYGX', 'GGGGG']","[13, 13]"
4,"['rates', 'chynd', 'mango', 'banal']","['XGXXX', 'XXXYX', 'XGGXX', 'GGGGG']","[66, 8, 1, 1]"
3,"['rates', 'nkosi', 'slump']","['XXXXY', 'XXXYX', 'GGGGG']","[94, 7, 7]"
3,"['rates', 'crown', 'crank']","['YYXXX', 'GGXXY', 'GGGGG']","[77, 1, 1]"
5,"['rates', 'pedro', 'force', 'borne', 'gorge']","['YXXYX', 'XYXYY', 'XGGXG', 'XGGXG', 'GGGGG']","[71, 9, 2, 1, 1]"
5,"['rates', 'pedro', 'every', 'fiery', 'query']","['YXXYX', 'XYXGX', 'YXGGG', 'XXGGG', 'GGGGG']","[71, 6, 2, 1, 1]"
4,"['rates', 'uncoy', 'bring', 'drink']","['YXXXX', 'XYXXX', 'XGGGX', 'GGGGG']","[108, 5, 1, 1]"
4,"['rates', 'horme', 'valor', 'favor']","['YGXXX', 'XYYXX', 'YGXGG', 'GGGGG']","[26, 4, 1, 1]"
3,"['rates', 'abled', 'abbey']","['XYXGX', 'GGXGX', 'GGGGG']","[7, 1, 1]"
3,"['rates', 'tying', 'tangy']","['XGYXX', 'GYXYY', 'GGGGG']","[28, 1, 1]"
4,"['rates', 'chynd', 'manic', 'panic']","['XGXXX', 'YXXYX', 'XGGGG', 'GGGGG']","[66, 3, 1, 1]"
3,"['rates', 'crash', 'solar']","['YYXXY', 'XYYYX', 'GGGGG']","[18, 4, 4]"
3,"['rates', 'shone', 'shire']","['YXXYY', 'GGXXG', 'GGGGG']","[21, 1, 1]"
4,"['rates', 'uncoy', 'lorry', 'proxy']","['YXXXX', 'XXXYG', 'XYYYG', 'GGGGG']","[108, 7, 1, 1]"
4,"['rates', 'hoing', 'joint', 'point']","['XXYXX', 'XGGGX', 'XGGGG', 'GGGGG']","[75, 2, 1, 1]"
3,"['rates', 'right', 'robot']","['GXYXX', 'GXXXG', 'GGGGG']","[2, 1, 1]"
4,"['rates', 'uncoy', 'chirp', 'prick']","['YXXXX', 'XXYXX', 'YXGYY', 'GGGGG']","[108, 6, 1, 1]"
4,"['rates', 'cling', 'mince', 'wince']","['XXXYX', 'YXYYX', 'XGGGG', 'GGGGG']","[147, 4, 1, 1]"
4,"['rates', 'uncoy', 'chirp', 'crimp']","['YXXXX', 'XXYXX', 'GXGYG', 'GGGGG']","[108, 6, 1, 1]"
3,"['rates', 'nould', 'knoll']","['XXXXX', 'YYXGX', 'GGGGG']","[227, 1, 1]"
