steps,words,feedback,ncands
2,"['lares', 'floss']","['YXXXG', 'GGGGG']","[3, 3]"
4,"['lares', 'built', 'devil', 'helix']","['YXXYX', 'XXYYX', 'XGXGY', 'GGGGG']","[63, 3, 1, 1]"
3,"['lares', 'droit', 'croak']","['XYYXX', 'XGGXX', 'GGGGG']","[74, 3, 3]"
3,"['lares', 'chant', 'staff']","['XYXXY', 'XXGXY', 'GGGGG']","[44, 3, 3]"
4,"['lares', 'empty', 'caper', 'paper']","['XGYGX', 'YXGXX', 'XGGGG', 'GGGGG']","[22, 2, 1, 1]"
3,"['lares', 'tondi', 'unfed']","['XXXGX', 'XXYYX', 'GGGGG']","[44, 3, 3]"
5,"['lares', 'built', 'cello', 'dwell', 'whelp']","['YXXYX', 'XXXGX', 'XYYGX', 'XYGGY', 'GGGGG']","[63, 8, 2, 1, 1]"
3,"['lares', 'trial', 'trawl']","['YYYXX', 'GGXYG', 'GGGGG']","[17, 1, 1]"
3,"['lares', 'count', 'outdo']","['XXXXX', 'XYYXY', 'GGGGG']","[205, 3, 3]"
4,"['lares', 'death', 'abide', 'adobe']","['XYXYX', 'YYYXX', 'GYXYG', 'GGGGG']","[59, 6, 1, 1]"
5,"['lares', 'droit', 'crank', 'cramp', 'crazy']","['XYYXX', 'XGXXX', 'GGGXX', 'GGGXX', 'GGGGG']","[74, 12, 2, 1, 1]"
2,"['lares', 'sower']","['XXYGY', 'GGGGG']","[17, 17]"
4,"['lares', 'bract', 'adore', 'repay']","['XYYYX', 'XYYXX', 'YXXYY', 'GGGGG']","[56, 5, 1, 1]"
4,"['lares', 'count', 'fight', 'digit']","['XXXXX', 'XXXXG', 'XGGXG', 'GGGGG']","[205, 6, 1, 1]"
3,"['lares', 'bract', 'crate']","['XYYYX', 'XGGYY', 'GGGGG']","[56, 1, 1]"
3,"['lares', 'count', 'cluck']","['YXXXX', 'GXGXX', 'GGGGG']","[102, 2, 2]"
4,"['lares', 'point', 'spice', 'spike']","['XXXYY', 'YXGXX', 'GGGXG', 'GGGGG']","[67, 2, 1, 1]"
3,"['lares', 'count', 'mimic']","['XXXXX', 'YXXXX', 'GGGGG']","[205, 3, 3]"
7,"['lares', 'count', 'bound', 'found', 'hound', 'mound', 'pound']","['XXXXX', 'XGGGX', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[205, 7, 5, 4, 3, 2, 2]"
5,"['lares', 'cyton', 'gamma', 'madam', 'maxim']","['XGXXX', 'XXXXX', 'XGYYY', 'GGXYG', 'GGGGG']","[85, 8, 2, 1, 1]"
3,"['lares', 'liken', 'linen']","['GXXGX', 'GGXGG', 'GGGGG']","[5, 1, 1]"
3,"['lares', 'tondi', 'unmet']","['XXXGX', 'YXYXX', 'GGGGG']","[44, 1, 1]"
3,"['lares', 'slept', 'flesh']","['YXXYY', 'YGGXX', 'GGGGG']","[20, 1, 1]"
4,"['lares', 'count', 'goody', 'booby']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGGG']","[205, 14, 3, 3]"
3,"['lares', 'month', 'forth']","['XXGXX', 'XGXGG', 'GGGGG']","[33, 2, 2]"
3,"['lares', 'burst', 'first']","['XXGXY', 'XXGGG', 'GGGGG']","[13, 2, 2]"
3,"['lares', 'chant', 'stand']","['XYXXY', 'XXGGY', 'GGGGG']","[44, 2, 2]"
4,"['lares', 'built', 'belle', 'belly']","['YXXYX', 'GXXGX', 'GGGGY', 'GGGGG']","[63, 2, 1, 1]"
4,"['lares', 'count', 'brood', 'ivory']","['XXYXX', 'XYXXX', 'XYGYX', 'GGGGG']","[106, 14, 1, 1]"
4,"['lares', 'point', 'geese', 'seedy']","['XXXYY', 'XXXXX', 'XGGYY', 'GGGGG']","[67, 3, 1, 1]"
3,"['lares', 'count', 'print']","['XXYXX', 'XXXGG', 'GGGGG']","[106, 1, 1]"
4,"['lares', 'bract', 'ready', 'yearn']","['XYYYX', 'XYGXX', 'YGGXY', 'GGGGG']","[56, 6, 1, 1]"
3,"['lares', 'droit', 'drain']","['XYYXX', 'GGXGX', 'GGGGG']","[74, 1, 1]"
4,"['lares', 'crout', 'pride', 'bribe']","['XXYYX', 'XGXXX', 'XGGXG', 'GGGGG']","[81, 9, 3, 3]"
5,"['lares', 'point', 'scout', 'shout', 'stout']","['XXXXY', 'XYXXG', 'GXGGG', 'GXGGG', 'GGGGG']","[114, 5, 2, 1, 1]"
5,"['lares', 'gavel', 'camel', 'hazel', 'panel']","['YGXGX', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[7, 3, 2, 1, 1]"
3,"['lares', 'brass', 'crass']","['XYYXG', 'XGGGG', 'GGGGG']","[3, 2, 2]"
3,"['lares', 'built', 'flume']","['YXXYX', 'XYXYX', 'GGGGG']","[63, 4, 4]"
4,"['lares', 'tonic', 'allow', 'offal']","['YYXXX', 'XYXXX', 'YYYYX', 'GGGGG']","[71, 7, 1, 1]"
2,"['lares', 'agree']","['XYGGX', 'GGGGG']","[1, 1]"
3,"['lares', 'cyton', 'error']","['XXGYX', 'XXXGX', 'GGGGG']","[28, 1, 1]"
3,"['lares', 'slurp', 'swirl']","['YXYXY', 'GYXGX', 'GGGGG']","[2, 1, 1]"
4,"['lares', 'bract', 'dread', 'argue']","['XYYYX', 'XGYXX', 'XGYYX', 'GGGGG']","[56, 6, 1, 1]"
3,"['lares', 'divot', 'bleed']","['YXXGX', 'YXXXX', 'GGGGG']","[29, 2, 2]"
4,"['lares', 'plant', 'fetal', 'delta']","['YYXYX', 'XYYXY', 'XGYYY', 'GGGGG']","[48, 3, 1, 1]"
3,"['lares', 'count', 'flick']","['YXXXX', 'YXXXX', 'GGGGG']","[102, 2, 2]"
3,"['lares', 'tondi', 'totem']","['XXXGX', 'GGXXX', 'GGGGG']","[44, 1, 1]"
5,"['lares', 'poind', 'mover', 'rower', 'wooer']","['XXYGX', 'XGXXX', 'XGXGG', 'YGYGG', 'GGGGG']","[93, 15, 8, 1, 1]"
3,"['lares', 'count', 'front']","['XXYXX', 'XYXGG', 'GGGGG']","[106, 1, 1]"
4,"['lares', 'burst', 'scrub', 'shrub']","['XXGXY', 'YYGYX', 'GXGGG', 'GGGGG']","[13, 2, 1, 1]"
3,"['lares', 'party', 'parry']","['XGGXX', 'GGGXG', 'GGGGG']","[16, 1, 1]"
4,"['lares', 'cunit', 'diode', 'biome']","['XXXYX', 'XXXYX', 'XGGXG', 'GGGGG']","[130, 6, 1, 1]"
3,"['lares', 'label', 'lapel']","['GGXGX', 'GGXGG', 'GGGGG']","[3, 1, 1]"
3,"['lares', 'smart', 'start']","['XYYXY', 'GXGGG', 'GGGGG']","[20, 1, 1]"
4,"['lares', 'poind', 'tuber', 'greet']","['XXYGX', 'XXXXX', 'YXXGY', 'GGGGG']","[93, 16, 1, 1]"
3,"['lares', 'poind', 'goner']","['XXYGX', 'XGXYX', 'GGGGG']","[93, 1, 1]"
4,"['lares', 'divot', 'bowel', 'golem']","['YXXGX', 'XXXYX', 'XGXGY', 'GGGGG']","[29, 2, 1, 1]"
3,"['lares', 'lousy', 'lusty']","['GXXXY', 'GXYYG', 'GGGGG']","[2, 1, 1]"
5,"['lares', 'logic', 'lobby', 'lofty', 'loopy']","['GXXXX', 'GGXXX', 'GGXXG', 'GGXXG', 'GGGGG']","[19, 4, 3, 2, 2]"
3,"['lares', 'count', 'round']","['XXYXX', 'XGGGX', 'GGGGG']","[106, 1, 1]"
3,"['lares', 'timon', 'audit']","['XYXXX', 'YYXXX', 'GGGGG']","[61, 3, 3]"
3,"['lares', 'logic', 'lying']","['GXXXX', 'GXYYX', 'GGGGG']","[19, 1, 1]"
3,"['lares', 'cyton', 'gamma']","['XGXXX', 'XXXXX', 'GGGGG']","[85, 8, 8]"
2,"['lares', 'labor']","['GGYXX', 'GGGGG']","[1, 1]"
2,"['lares', 'islet']","['YXXGY', 'GGGGG']","[6, 6]"
4,"['lares', 'count', 'chick', 'civic']","['XXXXX', 'GXXXX', 'GXYYX', 'GGGGG']","[205, 2, 1, 1]"
3,"['lares', 'cyton', 'forge']","['XXGYX', 'XXXYX', 'GGGGG']","[28, 3, 3]"
3,"['lares', 'month', 'corny']","['XXGXX', 'XGYXX', 'GGGGG']","[33, 1, 1]"
3,"['lares', 'count', 'moult']","['YXXXX', 'XGGXG', 'GGGGG']","[102, 1, 1]"
3,"['lares', 'potin', 'basic']","['XGXXY', 'XXXGX', 'GGGGG']","[22, 1, 1]"
3,"['lares', 'sadly', 'salad']","['YGXXY', 'GGYYX', 'GGGGG']","[11, 1, 1]"
4,"['lares', 'death', 'abate', 'agate']","['XYXYX', 'XYGGX', 'GXGGG', 'GGGGG']","[59, 3, 1, 1]"
4,"['lares', 'point', 'skimp', 'spicy']","['XXXXY', 'YXGXX', 'GXGXY', 'GGGGG']","[114, 3, 1, 1]"
3,"['lares', 'scrap', 'spray']","['XYGXY', 'GXGGY', 'GGGGG']","[6, 1, 1]"
4,"['lares', 'shakt', 'abuse', 'essay']","['XYXYY', 'YXYXX', 'YXXYY', 'GGGGG']","[35, 4, 1, 1]"
4,"['lares', 'count', 'brood', 'fjord']","['XXYXX', 'XYXXX', 'XYGYG', 'GGGGG']","[106, 14, 1, 1]"
3,"['lares', 'point', 'spend']","['XXXYY', 'YXXGX', 'GGGGG']","[67, 1, 1]"
4,"['lares', 'death', 'began', 'kebab']","['XYXYX', 'XGYXX', 'YGXGX', 'GGGGG']","[59, 5, 1, 1]"
4,"['lares', 'count', 'build', 'guild']","['YXXXX', 'XXYXX', 'XGGGG', 'GGGGG']","[102, 10, 1, 1]"
3,"['lares', 'timon', 'aback']","['XYXXX', 'XXXXX', 'GGGGG']","[61, 5, 5]"
3,"['lares', 'count', 'motor']","['XXYXX', 'XGXXY', 'GGGGG']","[106, 2, 2]"
3,"['lares', 'plant', 'alone']","['YYXYX', 'XGYGX', 'GGGGG']","[48, 1, 1]"
4,"['lares', 'cyton', 'batch', 'hatch']","['XGXXX', 'YXGXX', 'XGGGG', 'GGGGG']","[85, 5, 4, 4]"
3,"['lares', 'poind', 'hyper']","['XXYGX', 'YXXXX', 'GGGGG']","[93, 4, 4]"
3,"['lares', 'count', 'thumb']","['XXXXX', 'XXGXY', 'GGGGG']","[205, 2, 2]"
3,"['lares', 'count', 'dowry']","['XXYXX', 'XGXXX', 'GGGGG']","[106, 3, 3]"
3,"['lares', 'count', 'ought']","['XXXXX', 'XYYXG', 'GGGGG']","[205, 1, 1]"
4,"['lares', 'built', 'below', 'belch']","['YXXYX', 'GXXYX', 'GGGXX', 'GGGGG']","[63, 4, 1, 1]"
4,"['lares', 'count', 'butch', 'dutch']","['XXXXX', 'YXYXY', 'XGGGG', 'GGGGG']","[205, 3, 2, 2]"
3,"['lares', 'count', 'pilot']","['YXXXX', 'XYXXG', 'GGGGG']","[102, 1, 1]"
3,"['lares', 'tondi', 'tweed']","['XXXGX', 'GXXYX', 'GGGGG']","[44, 1, 1]"
3,"['lares', 'tondi', 'comet']","['XXXGX', 'YGXXX', 'GGGGG']","[44, 2, 2]"
7,"['lares', 'cyton', 'taint', 'daunt', 'gaunt', 'haunt', 'jaunt']","['XGXXX', 'XXYXY', 'YGXGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[85, 9, 5, 4, 3, 2, 2]"
4,"['lares', 'death', 'above', 'enema']","['XYXYX', 'XYYXX', 'YXXXY', 'GGGGG']","[59, 6, 1, 1]"
3,"['lares', 'steep', 'steed']","['XXXGY', 'GGGGX', 'GGGGG']","[19, 1, 1]"
3,"['lares', 'amass', 'abyss']","['XYXXG', 'GXYGG', 'GGGGG']","[4, 1, 1]"
3,"['lares', 'griot', 'growl']","['YXYXX', 'GGXYX', 'GGGGG']","[22, 1, 1]"
4,"['lares', 'count', 'blind', 'fling']","['YXXXX', 'XXXGX', 'XGGGX', 'GGGGG']","[102, 3, 1, 1]"
3,"['lares', 'tondi', 'dozen']","['XXXGX', 'XGYYX', 'GGGGG']","[44, 1, 1]"
5,"['lares', 'count', 'goody', 'booby', 'boozy']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGYG', 'GGGGG']","[205, 14, 3, 1, 1]"
5,"['lares', 'crout', 'prove', 'drone', 'erode']","['XXYYX', 'XGGXX', 'XGGXG', 'YGGXG', 'GGGGG']","[81, 10, 4, 1, 1]"
3,"['lares', 'burly', 'world']","['YXGXX', 'XXGGX', 'GGGGG']","[4, 1, 1]"
4,"['lares', 'cunit', 'debug', 'gouge']","['XXXYX', 'XYXXX', 'XYXYY', 'GGGGG']","[130, 3, 1, 1]"
4,"['lares', 'count', 'child', 'click']","['YXXXX', 'GXXXX', 'GXGYX', 'GGGGG']","[102, 7, 3, 3]"
3,"['lares', 'droit', 'briar']","['XYYXX', 'XGXYX', 'GGGGG']","[74, 2, 2]"
3,"['lares', 'bract', 'great']","['XYYYX', 'XGYXG', 'GGGGG']","[56, 2, 2]"
3,"['lares', 'trial', 'altar']","['YYYXX', 'YYXGY', 'GGGGG']","[17, 1, 1]"
4,"['lares', 'count', 'build', 'pulpy']","['YXXXX', 'XXYXX', 'XGXYX', 'GGGGG']","[102, 10, 1, 1]"
3,"['lares', 'griot', 'blurt']","['YXYXX', 'XYXXG', 'GGGGG']","[22, 1, 1]"
3,"['lares', 'chant', 'coast']","['XYXXY', 'GXGXG', 'GGGGG']","[44, 1, 1]"
4,"['lares', 'count', 'mucky', 'duchy']","['XXXXX', 'YXYXX', 'XGGXG', 'GGGGG']","[205, 5, 1, 1]"
4,"['lares', 'count', 'brown', 'groin']","['XXYXX', 'XYXYX', 'XGGXG', 'GGGGG']","[106, 6, 1, 1]"
5,"['lares', 'poind', 'rivet', 'fiber', 'fixer']","['XXYGX', 'XXYXX', 'YGXGX', 'GGXGG', 'GGGGG']","[93, 7, 2, 1, 1]"
3,"['lares', 'count', 'group']","['XXYXX', 'XYYXX', 'GGGGG']","[106, 4, 4]"
3,"['lares', 'crout', 'rogue']","['XXYYX', 'XYYGX', 'GGGGG']","[81, 1, 1]"
3,"['lares', 'minty', 'badly']","['YGXXX', 'XXXXG', 'GGGGG']","[23, 3, 3]"
2,"['lares', 'smart']","['XYYXY', 'GGGGG']","[20, 20]"
4,"['lares', 'count', 'ditty', 'pithy']","['XXXXX', 'XXXXY', 'XGGYG', 'GGGGG']","[205, 10, 1, 1]"
5,"['lares', 'cyton', 'bawdy', 'daddy', 'gaudy']","['XGXXX', 'XYXXX', 'XGXGG', 'YGYGG', 'GGGGG']","[85, 10, 3, 1, 1]"
5,"['lares', 'count', 'child', 'chili', 'chill']","['YXXXX', 'GXXXX', 'GGGGX', 'GGGGY', 'GGGGG']","[102, 7, 2, 1, 1]"
3,"['lares', 'cyton', 'heron']","['XXGYX', 'XXXGG', 'GGGGG']","[28, 1, 1]"
4,"['lares', 'timon', 'coach', 'vodka']","['XYXXX', 'XXXYX', 'XGYXX', 'GGGGG']","[61, 2, 1, 1]"
3,"['lares', 'poind', 'finer']","['XXYGX', 'XXYYX', 'GGGGG']","[93, 6, 6]"
5,"['lares', 'scree', 'shrew', 'siren', 'surer']","['XXGGY', 'GXGGY', 'GXGGX', 'GXGGX', 'GGGGG']","[6, 3, 2, 1, 1]"
3,"['lares', 'poind', 'radio']","['XGYXX', 'XYYXY', 'GGGGG']","[26, 1, 1]"
3,"['lares', 'crout', 'rouge']","['XXYYX', 'XYYYX', 'GGGGG']","[81, 1, 1]"
3,"['lares', 'cyton', 'perch']","['XXGYX', 'YXXXX', 'GGGGG']","[28, 1, 1]"
3,"['lares', 'crout', 'retch']","['XXYYX', 'YYXXY', 'GGGGG']","[81, 1, 1]"
4,"['lares', 'crout', 'trope', 'wrote']","['XXYYX', 'XGGXY', 'YGGXG', 'GGGGG']","[81, 3, 1, 1]"
3,"['lares', 'count', 'clock']","['YXXXX', 'GYXXX', 'GGGGG']","[102, 1, 1]"
3,"['lares', 'built', 'tilde']","['YXXYX', 'XXYYY', 'GGGGG']","[63, 1, 1]"
6,"['lares', 'spire', 'score', 'shore', 'snore', 'store']","['XXYYY', 'GXXGG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[18, 5, 4, 3, 2, 2]"
3,"['lares', 'crout', 'prove']","['XXYYX', 'XGGXX', 'GGGGG']","[81, 10, 10]"
3,"['lares', 'count', 'bring']","['XXYXX', 'XXXGX', 'GGGGG']","[106, 6, 6]"
4,"['lares', 'slept', 'smile', 'solve']","['YXXYY', 'GYYXX', 'GXXYG', 'GGGGG']","[20, 2, 1, 1]"
3,"['lares', 'death', 'cheat']","['XYXYX', 'XYYYY', 'GGGGG']","[59, 2, 2]"
5,"['lares', 'crout', 'pride', 'bribe', 'grime']","['XXYYX', 'XGXXX', 'XGGXG', 'XGGXG', 'GGGGG']","[81, 9, 3, 1, 1]"
3,"['lares', 'built', 'exult']","['YXXYX', 'XYXGG', 'GGGGG']","[63, 1, 1]"
4,"['lares', 'sower', 'ester', 'usher']","['XXYGY', 'YXXGG', 'YGXGG', 'GGGGG']","[17, 4, 1, 1]"
4,"['lares', 'cunit', 'decoy', 'epoch']","['XXXYX', 'YXXXX', 'XYYYX', 'GGGGG']","[130, 4, 1, 1]"
3,"['lares', 'droit', 'triad']","['XYYXX', 'YGXYY', 'GGGGG']","[74, 1, 1]"
4,"['lares', 'bract', 'bread', 'break']","['XYYYX', 'GGYXX', 'GGGGX', 'GGGGG']","[56, 2, 1, 1]"
4,"['lares', 'count', 'prong', 'rhino']","['XXYXX', 'XYXGX', 'XYYGX', 'GGGGG']","[106, 5, 1, 1]"
4,"['lares', 'moral', 'rural', 'viral']","['YYGXX', 'XXGGG', 'YXGGG', 'GGGGG']","[5, 2, 1, 1]"
5,"['lares', 'count', 'conch', 'condo', 'conic']","['XXXXX', 'GGXYX', 'GGGYX', 'GGGXY', 'GGGGG']","[205, 3, 2, 1, 1]"
3,"['lares', 'caste', 'masse']","['XGXYY', 'XGGXG', 'GGGGG']","[11, 1, 1]"
3,"['lares', 'point', 'sonic']","['XXXXY', 'XGYYX', 'GGGGG']","[114, 1, 1]"
3,"['lares', 'tonic', 'vital']","['YYXXX', 'YXXYX', 'GGGGG']","[71, 1, 1]"
3,"['lares', 'bract', 'trace']","['XYYYX', 'XGGGY', 'GGGGG']","[56, 1, 1]"
4,"['lares', 'point', 'suing', 'using']","['XXXXY', 'XXGGX', 'YYGGG', 'GGGGG']","[114, 4, 1, 1]"
4,"['lares', 'death', 'beach', 'peach']","['XYXYX', 'XGGXG', 'XGGGG', 'GGGGG']","[59, 2, 1, 1]"
3,"['lares', 'timon', 'champ']","['XYXXX', 'XXYXX', 'GGGGG']","[61, 1, 1]"
3,"['lares', 'cyton', 'baton']","['XGXXX', 'XXGGG', 'GGGGG']","[85, 1, 1]"
3,"['lares', 'bract', 'brake']","['XYYYX', 'GGGXX', 'GGGGG']","[56, 2, 2]"
3,"['lares', 'count', 'pluck']","['YXXXX', 'YXGXX', 'GGGGG']","[102, 1, 1]"
5,"['lares', 'bract', 'crane', 'crave', 'craze']","['XYYYX', 'XGGYX', 'GGGXG', 'GGGXG', 'GGGGG']","[56, 3, 2, 1, 1]"
4,"['lares', 'crout', 'pride', 'gripe']","['XXYYX', 'XGXXX', 'YGGXG', 'GGGGG']","[81, 9, 1, 1]"
4,"['lares', 'bract', 'ready', 'weary']","['XYYYX', 'XYGXX', 'YGGXG', 'GGGGG']","[56, 6, 1, 1]"
4,"['lares', 'count', 'mimic', 'picky']","['XXXXX', 'YXXXX', 'XGXYY', 'GGGGG']","[205, 3, 1, 1]"
3,"['lares', 'death', 'acute']","['XYXYX', 'XYYGX', 'GGGGG']","[59, 1, 1]"
4,"['lares', 'cyton', 'berry', 'ferry']","['XXGYX', 'XYXXX', 'XGGGG', 'GGGGG']","[28, 6, 2, 2]"
4,"['lares', 'shakt', 'abuse', 'aside']","['XYXYY', 'YXYXX', 'GXXYG', 'GGGGG']","[35, 4, 1, 1]"
3,"['lares', 'poind', 'tapir']","['XGYXX', 'YXYXX', 'GGGGG']","[26, 1, 1]"
3,"['lares', 'griot', 'troll']","['YXYXX', 'XGXYY', 'GGGGG']","[22, 1, 1]"
4,"['lares', 'count', 'fungi', 'unify']","['XXXXX', 'XXYYX', 'YYYXY', 'GGGGG']","[205, 6, 1, 1]"
3,"['lares', 'cress', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
3,"['lares', 'point', 'boost']","['XXXXY', 'XGXXG', 'GGGGG']","[114, 2, 2]"
3,"['lares', 'cross', 'truss']","['XXYXG', 'XGXGG', 'GGGGG']","[4, 1, 1]"
3,"['lares', 'point', 'siege']","['XXXYY', 'XXYXX', 'GGGGG']","[67, 4, 4]"
4,"['lares', 'poind', 'rivet', 'tiger']","['XXYGX', 'XXYXX', 'YGXGY', 'GGGGG']","[93, 7, 2, 2]"
3,"['lares', 'minty', 'banal']","['YGXXX', 'XXGXX', 'GGGGG']","[23, 2, 2]"
4,"['lares', 'thilk', 'sloop', 'slump']","['YXXXY', 'XXXYX', 'GGXXG', 'GGGGG']","[35, 5, 1, 1]"
3,"['lares', 'droit', 'crank']","['XYYXX', 'XGXXX', 'GGGGG']","[74, 12, 12]"
4,"['lares', 'cyton', 'forge', 'gorge']","['XXGYX', 'XXXYX', 'XGGGG', 'GGGGG']","[28, 3, 1, 1]"
3,"['lares', 'crout', 'query']","['XXYYX', 'XYXYX', 'GGGGG']","[81, 1, 1]"
4,"['lares', 'count', 'bring', 'drink']","['XXYXX', 'XXXGX', 'XGGGX', 'GGGGG']","[106, 6, 1, 1]"
4,"['lares', 'poind', 'major', 'favor']","['XGYXX', 'XYXXX', 'XGXGG', 'GGGGG']","[26, 5, 2, 2]"
3,"['lares', 'annex', 'abbey']","['XYXGX', 'GXXGX', 'GGGGG']","[3, 1, 1]"
3,"['lares', 'cyton', 'tangy']","['XGXXX', 'XYYXY', 'GGGGG']","[85, 2, 2]"
4,"['lares', 'cyton', 'manic', 'panic']","['XGXXX', 'YXXXY', 'XGGGG', 'GGGGG']","[85, 2, 1, 1]"
3,"['lares', 'snarl', 'solar']","['YYYXY', 'GXYYY', 'GGGGG']","[2, 1, 1]"
3,"['lares', 'spire', 'shire']","['XXYYY', 'GXGGG', 'GGGGG']","[18, 1, 1]"
4,"['lares', 'count', 'brood', 'proxy']","['XXYXX', 'XYXXX', 'XGGYX', 'GGGGG']","[106, 14, 1, 1]"
4,"['lares', 'count', 'joint', 'point']","['XXXXX', 'XGXGG', 'XGGGG', 'GGGGG']","[205, 2, 1, 1]"
3,"['lares', 'count', 'robot']","['XXYXX', 'XGXXG', 'GGGGG']","[106, 1, 1]"
4,"['lares', 'count', 'brick', 'prick']","['XXYXX', 'YXXXX', 'XGGGG', 'GGGGG']","[106, 2, 1, 1]"
4,"['lares', 'cunit', 'mince', 'wince']","['XXXYX', 'YXGYX', 'XGGGG', 'GGGGG']","[130, 2, 1, 1]"
4,"['lares', 'count', 'chirp', 'crimp']","['XXYXX', 'GXXXX', 'GXGYG', 'GGGGG']","[106, 3, 1, 1]"
4,"['lares', 'count', 'blown', 'knoll']","['YXXXX', 'XYXYX', 'XYGXY', 'GGGGG']","[102, 4, 1, 1]"
4,"['lares', 'smart', 'sonar', 'sugar']","['XYYXY', 'GXYYX', 'GXXGG', 'GGGGG']","[20, 2, 1, 1]"
5,"['lares', 'timon', 'aback', 'quack', 'whack']","['XYXXX', 'XXXXX', 'YXGGG', 'XXGGG', 'GGGGG']","[61, 5, 2, 1, 1]"
3,"['lares', 'count', 'mount']","['XXXXX', 'XGGGG', 'GGGGG']","[205, 1, 1]"
5,"['lares', 'cyton', 'berry', 'jerky', 'perky']","['XXGYX', 'XYXXX', 'XGGYG', 'XGGGG', 'GGGGG']","[28, 6, 2, 1, 1]"
3,"['lares', 'count', 'could']","['YXXXX', 'GGGXX', 'GGGGG']","[102, 1, 1]"
4,"['lares', 'count', 'drunk', 'wrung']","['XXYXX', 'XXGGX', 'XGGGX', 'GGGGG']","[106, 2, 1, 1]"
3,"['lares', 'logic', 'light']","['GXXXX', 'GXGYX', 'GGGGG']","[19, 1, 1]"
