,steps,words,feedback,ncands
25,4,"['tales', 'folly', 'color', 'colon']","['XXGXX', 'XGGYX', 'GGGGX', 'GGGGG']","[27, 2, 1, 1]"
26,5,"['tales', 'share', 'usage', 'cease', 'abase']","['XYXYY', 'YXGXG', 'XYGXG', 'XYGGG', 'GGGGG']","[33, 3, 2, 1, 1]"
27,4,"['tales', 'mania', 'march', 'marry']","['XGXXX', 'GGXXY', 'GGGXX', 'GGGGG']","[82, 10, 1, 1]"
28,4,"['tales', 'agate', 'heart', 'react']","['YYXYX', 'YXGYY', 'XGGYG', 'GGGGG']","[24, 5, 1, 1]"
29,5,"['tales', 'tatty', 'fatty', 'patty', 'batty']","['YGXXX', 'YGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[31, 5, 4, 3, 3]"
30,6,"['tales', 'eerie', 'prime', 'prize', 'price', 'pride']","['XXXYX', 'YYYYG', 'GGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[165, 14, 3, 2, 1, 1]"
31,4,"['tales', 'bliss', 'gloss', 'floss']","['XXYXG', 'XGXGG', 'XGGGG', 'GGGGG']","[5, 2, 1, 1]"
32,4,"['tales', 'belle', 'welch', 'helix']","['XXGYX', 'XGGYY', 'XGGXY', 'GGGGG']","[16, 5, 1, 1]"
33,5,"['tales', 'array', 'urban', 'friar', 'croak']","['XYXXX', 'YGYGX', 'XGXGX', 'XGXGY', 'GGGGG']","[102, 7, 2, 1, 1]"
34,3,"['tales', 'start', 'staff']","['YYXXY', 'GGGXY', 'GGGGG']","[26, 8, 8]"
35,4,"['tales', 'rarer', 'eager', 'paper']","['XGXGX', 'YGYGG', 'YGXGG', 'GGGGG']","[24, 12, 7, 7]"
36,4,"['tales', 'freer', 'chief', 'unfed']","['XXXGX', 'YXYGX', 'XXXGY', 'GGGGG']","[107, 2, 1, 1]"
37,5,"['tales', 'belle', 'field', 'quell', 'whelp']","['XXYYX', 'XYYGY', 'XXGGX', 'XXGGY', 'GGGGG']","[49, 6, 2, 1, 1]"
38,4,"['tales', 'total', 'trail', 'trawl']","['GYYXX', 'GXYYG', 'GGGXG', 'GGGGG']","[7, 2, 1, 1]"
39,3,"['tales', 'ditto', 'outdo']","['YXXXX', 'YXGYG', 'GGGGG']","[87, 1, 1]"
40,4,"['tales', 'aware', 'above', 'adobe']","['XYXYX', 'GXYXG', 'GYGXG', 'GGGGG']","[83, 6, 1, 1]"
41,3,"['tales', 'array', 'crazy']","['XYXXX', 'YGYYG', 'GGGGG']","[102, 2, 2]"
42,6,"['tales', 'sheer', 'super', 'skier', 'sewer', 'sower']","['XXXGY', 'GXYGG', 'GXXGG', 'GXXGG', 'GYGGG', 'GGGGG']","[31, 7, 5, 4, 1, 1]"
43,4,"['tales', 'aware', 'rebar', 'repay']","['XYXYX', 'YXYYY', 'GGXGY', 'GGGGG']","[83, 13, 2, 2]"
44,3,"['tales', 'ditto', 'digit']","['YXXXX', 'GGYYX', 'GGGGG']","[87, 1, 1]"
45,4,"['tales', 'agate', 'ovate', 'crate']","['YYXYX', 'YXGGG', 'XXGGG', 'GGGGG']","[24, 3, 2, 2]"
46,6,"['tales', 'chill', 'cloud', 'clump', 'clung', 'cluck']","['XXYXX', 'GXXYY', 'GGXYX', 'GGGXX', 'GGGXX', 'GGGGG']","[99, 6, 3, 2, 1, 1]"
47,4,"['tales', 'sense', 'spore', 'spike']","['XXXYY', 'GYXYG', 'GGXXG', 'GGGGG']","[69, 15, 2, 2]"
48,4,"['tales', 'crony', 'which', 'mimic']","['XXXXX', 'YXXXX', 'XXYYX', 'GGGGG']","[221, 4, 2, 2]"
49,6,"['tales', 'crony', 'found', 'bound', 'mound', 'pound']","['XXXXX', 'XXYGX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[221, 9, 5, 4, 3, 3]"
50,4,"['tales', 'mania', 'magic', 'maxim']","['XGXXX', 'GGXGY', 'GGXGX', 'GGGGG']","[82, 2, 1, 1]"
51,4,"['tales', 'level', 'lower', 'linen']","['XXYGX', 'GYXGY', 'GXXGX', 'GGGGG']","[43, 5, 3, 3]"
52,4,"['tales', 'otter', 'quiet', 'unmet']","['YXXGX', 'XYYGX', 'XYXGG', 'GGGGG']","[22, 4, 1, 1]"
53,3,"['tales', 'shell', 'flesh']","['XXYYY', 'YYGYY', 'GGGGG']","[14, 1, 1]"
54,5,"['tales', 'crony', 'woody', 'goofy', 'booby']","['XXXXX', 'XXGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[221, 7, 3, 2, 2]"
55,6,"['tales', 'ditto', 'booth', 'north', 'worth', 'forth']","['YXXXX', 'XXYGY', 'XGYGG', 'XGGGG', 'XGGGG', 'GGGGG']","[87, 13, 6, 2, 1, 1]"
56,3,"['tales', 'stout', 'first']","['YXXXY', 'YYXXG', 'GGGGG']","[67, 4, 4]"
57,4,"['tales', 'start', 'staff', 'stand']","['YYXXY', 'GGGXY', 'GGGXX', 'GGGGG']","[26, 8, 7, 7]"
58,3,"['tales', 'belle', 'belly']","['XXGYX', 'GGGGY', 'GGGGG']","[16, 1, 1]"
59,3,"['tales', 'crony', 'ivory']","['XXXXX', 'XYGXG', 'GGGGG']","[221, 2, 2]"
60,4,"['tales', 'sense', 'serum', 'seedy']","['XXXYY', 'GGXYY', 'GGXXX', 'GGGGG']","[69, 3, 1, 1]"
61,4,"['tales', 'ditto', 'fruit', 'print']","['YXXXX', 'XYYYX', 'XGXYG', 'GGGGG']","[87, 5, 1, 1]"
62,4,"['tales', 'aware', 'heard', 'yearn']","['XYXYX', 'YXGGY', 'XGGGX', 'GGGGG']","[83, 4, 2, 2]"
63,5,"['tales', 'array', 'drank', 'drawn', 'drain']","['XYXXX', 'YGYYX', 'GGGYX', 'GGGXG', 'GGGGG']","[102, 20, 2, 1, 1]"
64,6,"['tales', 'eerie', 'prime', 'drive', 'urine', 'bribe']","['XXXYX', 'YYYYG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[165, 14, 5, 3, 1, 1]"
65,2,"['tales', 'stout']","['YXXXY', 'GGGGG']","[67, 67]"
66,3,"['tales', 'lapel', 'panel']","['XGYGX', 'YGYGG', 'GGGGG']","[11, 1, 1]"
67,4,"['tales', 'grass', 'brass', 'crass']","['XYXXG', 'XGGGG', 'XGGGG', 'GGGGG']","[7, 2, 1, 1]"
68,5,"['tales', 'belle', 'elude', 'plume', 'flume']","['XXYYX', 'XYYYG', 'YGGXG', 'XGGGG', 'GGGGG']","[49, 14, 3, 1, 1]"
69,4,"['tales', 'flail', 'awful', 'offal']","['XYYXX', 'YYYXG', 'YXGXG', 'GGGGG']","[67, 3, 1, 1]"
70,3,"['tales', 'abbey', 'agree']","['XYXGX', 'GXXGX', 'GGGGG']","[7, 5, 5]"
71,3,"['tales', 'eerie', 'error']","['XXXYX', 'GYGXY', 'GGGGG']","[165, 1, 1]"
72,4,"['tales', 'slush', 'skill', 'swirl']","['XXYXY', 'GYXYX', 'GXGYG', 'GGGGG']","[28, 8, 1, 1]"
73,3,"['tales', 'aware', 'argue']","['XYXYX', 'GXYYG', 'GGGGG']","[83, 1, 1]"
74,4,"['tales', 'level', 'elder', 'bleed']","['XXYGX', 'YYXGY', 'YGYGX', 'GGGGG']","[43, 12, 3, 3]"
75,2,"['tales', 'delta']","['YYGYX', 'GGGGG']","[2, 2]"
76,3,"['tales', 'chill', 'flick']","['XXYXX', 'YXGYY', 'GGGGG']","[99, 1, 1]"
77,5,"['tales', 'tweet', 'three', 'token', 'totem']","['GXXGX', 'GXYGY', 'GXXGY', 'GGXGX', 'GGGGG']","[15, 10, 2, 1, 1]"
78,5,"['tales', 'freer', 'rover', 'power', 'wooer']","['XXXGX', 'XYYGG', 'YGXGG', 'XGYGG', 'GGGGG']","[107, 42, 10, 1, 1]"
79,4,"['tales', 'ditto', 'court', 'front']","['YXXXX', 'XXYYY', 'XYXYG', 'GGGGG']","[87, 7, 1, 1]"
80,4,"['tales', 'sissy', 'spoon', 'shrub']","['XXXXY', 'GXYYX', 'GXXXX', 'GGGGG']","[88, 29, 5, 5]"
81,5,"['tales', 'mania', 'cardy', 'harry', 'parry']","['XGXXX', 'XGXXY', 'XGGXG', 'XGGGG', 'GGGGG']","[82, 26, 3, 1, 1]"
82,5,"['tales', 'eerie', 'niece', 'midge', 'biome']","['XXXYX', 'YYXYG', 'XGYXG', 'YGXXG', 'GGGGG']","[165, 22, 4, 1, 1]"
83,2,"['tales', 'lapel']","['XGYGX', 'GGGGG']","[11, 11]"
84,2,"['tales', 'start']","['YYXXY', 'GGGGG']","[26, 26]"
85,3,"['tales', 'otter', 'greet']","['YXXGX', 'XYYGY', 'GGGGG']","[22, 4, 4]"
86,8,"['tales', 'freer', 'rover', 'power', 'boxer', 'homer', 'joker', 'goner']","['XXXGX', 'XYYGG', 'YGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[107, 42, 10, 5, 4, 3, 2, 2]"
87,4,"['tales', 'ruler', 'melee', 'golem']","['XXGGX', 'XXGGX', 'YYGGY', 'GGGGG']","[5, 2, 1, 1]"
88,3,"['tales', 'still', 'lusty']","['YXYXY', 'YYXYY', 'GGGGG']","[6, 1, 1]"
89,4,"['tales', 'chill', 'floor', 'loopy']","['XXYXX', 'XXXYY', 'XYGYX', 'GGGGG']","[99, 22, 1, 1]"
90,3,"['tales', 'crony', 'round']","['XXXXX', 'XYYGX', 'GGGGG']","[221, 2, 2]"
91,4,"['tales', 'apart', 'about', 'audit']","['YYXXX', 'GXYXG', 'GXXYG', 'GGGGG']","[27, 5, 1, 1]"
92,4,"['tales', 'chill', 'blind', 'lying']","['XXYXX', 'XXGYY', 'XYGGX', 'GGGGG']","[99, 5, 1, 1]"
93,3,"['tales', 'mania', 'gamma']","['XGXXX', 'YGXXG', 'GGGGG']","[82, 2, 2]"
94,4,"['tales', 'canal', 'daily', 'labor']","['XGYXX', 'XGXYY', 'XGXYX', 'GGGGG']","[18, 8, 3, 3]"
95,2,"['tales', 'islet']","['YXGGY', 'GGGGG']","[1, 1]"
96,3,"['tales', 'crony', 'civic']","['XXXXX', 'GXXXX', 'GGGGG']","[221, 5, 5]"
97,4,"['tales', 'eerie', 'force', 'forge']","['XXXYX', 'YYGXG', 'GGGXG', 'GGGGG']","[165, 7, 1, 1]"
98,3,"['tales', 'crony', 'corny']","['XXXXX', 'GYYGG', 'GGGGG']","[221, 1, 1]"
99,3,"['tales', 'flint', 'moult']","['YXYXX', 'XYXXG', 'GGGGG']","[18, 1, 1]"
100,4,"['tales', 'sassy', 'basin', 'basic']","['XGXXY', 'YGGYX', 'GGGGX', 'GGGGG']","[17, 3, 1, 1]"
101,5,"['tales', 'sally', 'salon', 'salsa', 'salad']","['XGGXY', 'GGGYX', 'GGGXX', 'GGGYY', 'GGGGG']","[6, 4, 2, 1, 1]"
102,2,"['tales', 'agate']","['YYXYX', 'GGGGG']","[24, 24]"
103,4,"['tales', 'sissy', 'spiny', 'spicy']","['XXXXY', 'GYYYG', 'GGGXG', 'GGGGG']","[88, 4, 2, 2]"
104,5,"['tales', 'swash', 'squad', 'scrap', 'spray']","['XYXXY', 'GXYYX', 'GXXGX', 'GXGGY', 'GGGGG']","[42, 9, 4, 1, 1]"
105,3,"['tales', 'share', 'essay']","['XYXYY', 'YXYXY', 'GGGGG']","[33, 1, 1]"
106,3,"['tales', 'crony', 'fjord']","['XXXXX', 'XYGXX', 'GGGGG']","[221, 1, 1]"
107,3,"['tales', 'sense', 'spend']","['XXXYY', 'GYYYY', 'GGGGG']","[69, 1, 1]"
108,4,"['tales', 'aware', 'pecan', 'kebab']","['XYXYX', 'YXYXY', 'XGXGX', 'GGGGG']","[83, 13, 1, 1]"
109,4,"['tales', 'chill', 'build', 'guild']","['XXYXX', 'XXGGY', 'XGGGG', 'GGGGG']","[99, 2, 1, 1]"
110,4,"['tales', 'array', 'again', 'aback']","['XYXXX', 'GXXYX', 'GXGXX', 'GGGGG']","[102, 12, 1, 1]"
111,3,"['tales', 'ditto', 'motor']","['YXXXX', 'XXGYY', 'GGGGG']","[87, 4, 4]"
112,3,"['tales', 'algae', 'alone']","['XYYYX', 'GGXYG', 'GGGGG']","[49, 3, 3]"
113,7,"['tales', 'tatty', 'match', 'watch', 'patch', 'catch', 'hatch']","['YGXXX', 'YGGYX', 'XGGGG', 'XGGGG', 'XGGGG', 'YGGGG', 'GGGGG']","[31, 10, 5, 4, 3, 2, 2]"
114,6,"['tales', 'freer', 'rover', 'cider', 'upper', 'hyper']","['XXXGX', 'XYYGG', 'YXXGG', 'XXXGG', 'XYGGG', 'GGGGG']","[107, 42, 16, 6, 1, 1]"
115,4,"['tales', 'tooth', 'third', 'thumb']","['GXXXX', 'GXXYY', 'GGXXX', 'GGGGG']","[36, 8, 2, 2]"
116,4,"['tales', 'crony', 'worry', 'dowry']","['XXXXX', 'XYYXG', 'YGYGG', 'GGGGG']","[221, 4, 1, 1]"
117,4,"['tales', 'ditto', 'court', 'ought']","['YXXXX', 'XXYYY', 'XYYXG', 'GGGGG']","[87, 7, 1, 1]"
118,4,"['tales', 'belle', 'below', 'belch']","['XXGYX', 'GGGYY', 'GGGXX', 'GGGGG']","[16, 2, 1, 1]"
119,3,"['tales', 'ditto', 'dutch']","['YXXXX', 'GXGYX', 'GGGGG']","[87, 1, 1]"
120,2,"['tales', 'pilot']","['YXGXX', 'GGGGG']","[3, 3]"
121,3,"['tales', 'tweet', 'tweed']","['GXXGX', 'GGGGY', 'GGGGG']","[15, 1, 1]"
122,3,"['tales', 'otter', 'comet']","['YXXGX', 'YYYGX', 'GGGGG']","[22, 2, 2]"
123,6,"['tales', 'tatty', 'gaunt', 'haunt', 'daunt', 'jaunt']","['YGXXX', 'YGYYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[31, 11, 4, 3, 2, 2]"
124,5,"['tales', 'aware', 'pecan', 'hyena', 'enema']","['XYXYX', 'YXYXY', 'XYXYY', 'XXGYG', 'GGGGG']","[83, 13, 2, 1, 1]"
125,5,"['tales', 'sweet', 'steep', 'steer', 'steed']","['YXXGY', 'GXGGY', 'GGGGX', 'GGGGX', 'GGGGG']","[11, 3, 2, 1, 1]"
126,3,"['tales', 'grass', 'abyss']","['XYXXG', 'XXYGG', 'GGGGG']","[7, 2, 2]"
127,4,"['tales', 'chill', 'mogul', 'growl']","['XXYXX', 'XXXYG', 'XYYXG', 'GGGGG']","[99, 4, 1, 1]"
128,4,"['tales', 'chill', 'blind', 'fling']","['XXYXX', 'XXGYY', 'XGGGX', 'GGGGG']","[99, 5, 1, 1]"
129,4,"['tales', 'freer', 'doven', 'dozen']","['XXXGX', 'XXYGX', 'GGXGG', 'GGGGG']","[107, 24, 1, 1]"
130,6,"['tales', 'crony', 'woody', 'goofy', 'booby', 'boozy']","['XXXXX', 'XXGXG', 'XGGXG', 'XGGXG', 'GGGYG', 'GGGGG']","[221, 7, 3, 2, 1, 1]"
131,3,"['tales', 'eerie', 'erode']","['XXXYX', 'GYYXG', 'GGGGG']","[165, 1, 1]"
132,3,"['tales', 'chill', 'world']","['XXYXX', 'XXXGY', 'GGGGG']","[99, 10, 10]"
133,4,"['tales', 'eerie', 'nudge', 'gouge']","['XXXYX', 'YYXXG', 'XYXGG', 'GGGGG']","[165, 18, 1, 1]"
134,5,"['tales', 'chill', 'cliff', 'climb', 'click']","['XXYXX', 'GXGYY', 'GGGXX', 'GGGXX', 'GGGGG']","[99, 5, 4, 3, 3]"
135,5,"['tales', 'array', 'urban', 'broad', 'briar']","['XYXXX', 'YGYGX', 'XGYGX', 'GGXGX', 'GGGGG']","[102, 7, 2, 1, 1]"
136,3,"['tales', 'agate', 'great']","['YYXYX', 'YYYYY', 'GGGGG']","[24, 2, 2]"
137,2,"['tales', 'altar']","['YYYXX', 'GGGGG']","[14, 14]"
138,4,"['tales', 'folly', 'milky', 'pulpy']","['XXGXX', 'XXGYG', 'XXGXG', 'GGGGG']","[27, 3, 1, 1]"
139,4,"['tales', 'flint', 'clout', 'blurt']","['YXYXX', 'XGXXG', 'XGXYG', 'GGGGG']","[18, 2, 1, 1]"
140,3,"['tales', 'start', 'coast']","['YYXXY', 'YYGXG', 'GGGGG']","[26, 2, 2]"
141,3,"['tales', 'crony', 'duchy']","['XXXXX', 'YXXXG', 'GGGGG']","[221, 4, 4]"
142,4,"['tales', 'crony', 'brown', 'groin']","['XXXXX', 'XGGYX', 'XGGXG', 'GGGGG']","[221, 5, 1, 1]"
143,6,"['tales', 'freer', 'fever', 'fiber', 'finer', 'fixer']","['XXXGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[107, 6, 4, 2, 1, 1]"
144,3,"['tales', 'crony', 'group']","['XXXXX', 'XGGXX', 'GGGGG']","[221, 8, 8]"
145,5,"['tales', 'eerie', 'prone', 'rouge', 'rogue']","['XXXYX', 'YYYXG', 'XYYXG', 'GGYYG', 'GGGGG']","[165, 21, 3, 1, 1]"
146,4,"['tales', 'canal', 'daily', 'badly']","['XGYXX', 'XGXYY', 'YGXGG', 'GGGGG']","[18, 8, 2, 2]"
147,3,"['tales', 'start', 'smart']","['YYXXY', 'GYGGG', 'GGGGG']","[26, 1, 1]"
148,4,"['tales', 'ditto', 'pitch', 'pithy']","['YXXXX', 'XGGYX', 'GGGXY', 'GGGGG']","[87, 4, 1, 1]"
149,6,"['tales', 'mania', 'cardy', 'paddy', 'bawdy', 'gaudy']","['XGXXX', 'XGXXY', 'XGXGG', 'XGYGG', 'XGXGG', 'GGGGG']","[82, 26, 4, 2, 1, 1]"
150,2,"['tales', 'chill']","['XXYXX', 'GGGGG']","[99, 99]"
151,4,"['tales', 'eerie', 'merry', 'heron']","['XXXYX', 'YGGXY', 'XGGYX', 'GGGGG']","[165, 11, 3, 3]"
152,4,"['tales', 'array', 'coach', 'vodka']","['XYXXX', 'YXXYX', 'XGYXX', 'GGGGG']","[102, 18, 2, 2]"
153,5,"['tales', 'freer', 'fever', 'fiber', 'finer']","['XXXGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGGGG']","[107, 6, 4, 2, 2]"
154,4,"['tales', 'sheer', 'super', 'surer']","['XXXGY', 'GXYGG', 'GGXGG', 'GGGGG']","[31, 7, 1, 1]"
155,3,"['tales', 'mania', 'radio']","['XGXXX', 'XGXGY', 'GGGGG']","[82, 5, 5]"
156,4,"['tales', 'eerie', 'prone', 'rouge']","['XXXYX', 'YYYXG', 'XYYXG', 'GGGGG']","[165, 21, 3, 3]"
157,5,"['tales', 'eerie', 'merry', 'heron', 'perch']","['XXXYX', 'YGGXY', 'XGGYX', 'YGGXX', 'GGGGG']","[165, 11, 3, 1, 1]"
158,4,"['tales', 'teeth', 'fetch', 'retch']","['YXXYX', 'YGYYG', 'XGGGG', 'GGGGG']","[52, 2, 1, 1]"
159,4,"['tales', 'teeth', 'route', 'wrote']","['YXXYX', 'YYYGX', 'YYXGG', 'GGGGG']","[52, 10, 1, 1]"
160,4,"['tales', 'chill', 'cloud', 'clock']","['XXYXX', 'GXXYY', 'GGGXX', 'GGGGG']","[99, 6, 2, 2]"
161,2,"['tales', 'tilde']","['GXGYX', 'GGGGG']","[2, 2]"
162,4,"['tales', 'sweet', 'stone', 'store']","['YXXYY', 'GXYYY', 'GGGXG', 'GGGGG']","[23, 9, 3, 3]"
163,4,"['tales', 'eerie', 'prone', 'prove']","['XXXYX', 'YYYXG', 'GGGXG', 'GGGGG']","[165, 21, 2, 2]"
164,3,"['tales', 'crony', 'bring']","['XXXXX', 'XGXGX', 'GGGGG']","[221, 7, 7]"
165,3,"['tales', 'welsh', 'solve']","['XXGYY', 'XYGYX', 'GGGGG']","[3, 1, 1]"
166,5,"['tales', 'agate', 'extra', 'wheat', 'cheat']","['YYXYX', 'YXYYY', 'YXYXY', 'XGGGG', 'GGGGG']","[24, 3, 2, 1, 1]"
167,5,"['tales', 'eerie', 'prime', 'crime', 'grime']","['XXXYX', 'YYYYG', 'XGGGG', 'XGGGG', 'GGGGG']","[165, 14, 2, 1, 1]"
168,3,"['tales', 'elect', 'exult']","['YXYYX', 'GYYXG', 'GGGGG']","[11, 1, 1]"
169,3,"['tales', 'sheer', 'usher']","['XXXGY', 'YYYGG', 'GGGGG']","[31, 1, 1]"
170,4,"['tales', 'eerie', 'enemy', 'epoch']","['XXXYX', 'GYXXY', 'GXYXX', 'GGGGG']","[165, 7, 1, 1]"
171,3,"['tales', 'trait', 'triad']","['GYXXX', 'GGYYY', 'GGGGG']","[14, 1, 1]"
172,4,"['tales', 'aware', 'rebar', 'break']","['XYXYX', 'YXYYY', 'YYYGY', 'GGGGG']","[83, 13, 2, 2]"
173,4,"['tales', 'crony', 'round', 'rhino']","['XXXXX', 'XYYGX', 'GYXGX', 'GGGGG']","[221, 2, 1, 1]"
174,4,"['tales', 'flail', 'rival', 'viral']","['XYYXX', 'XYYYG', 'YGYGG', 'GGGGG']","[67, 3, 1, 1]"
175,4,"['tales', 'crony', 'conch', 'conic']","['XXXXX', 'GXYYX', 'GGGYX', 'GGGGG']","[221, 3, 2, 2]"
176,4,"['tales', 'cause', 'raise', 'masse']","['XGXYY', 'XGXGG', 'XGXGG', 'GGGGG']","[6, 3, 1, 1]"
177,4,"['tales', 'sissy', 'suing', 'sonic']","['XXXXY', 'GYYYX', 'GXYYX', 'GGGGG']","[88, 11, 1, 1]"
178,3,"['tales', 'altar', 'vital']","['YYYXX', 'YYGGX', 'GGGGG']","[14, 2, 2]"
179,3,"['tales', 'trade', 'trace']","['GYXYX', 'GGGXG', 'GGGGG']","[9, 1, 1]"
180,3,"['tales', 'sissy', 'using']","['XXXXY', 'YYYYX', 'GGGGG']","[88, 1, 1]"
181,4,"['tales', 'aware', 'beach', 'peach']","['XYXYX', 'YXGXY', 'XGGGG', 'GGGGG']","[83, 5, 1, 1]"
182,5,"['tales', 'array', 'coach', 'chain', 'champ']","['XYXXX', 'YXXYX', 'GXGYY', 'GGGXX', 'GGGGG']","[102, 18, 3, 2, 2]"
183,5,"['tales', 'tatty', 'match', 'ratio', 'baton']","['YGXXX', 'YGGYX', 'XGGXX', 'XGGXY', 'GGGGG']","[31, 10, 3, 1, 1]"
184,6,"['tales', 'aware', 'grave', 'frame', 'drake', 'brake']","['XYXYX', 'YXGYG', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[83, 14, 7, 6, 1, 1]"
185,4,"['tales', 'chill', 'block', 'pluck']","['XXYXX', 'YXXYY', 'XGXGG', 'GGGGG']","[99, 4, 1, 1]"
186,7,"['tales', 'aware', 'grave', 'frame', 'drake', 'crane', 'craze']","['XYXYX', 'YXGYG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[83, 14, 7, 6, 3, 1, 1]"
187,4,"['tales', 'eerie', 'prime', 'gripe']","['XXXYX', 'YYYYG', 'YGGXG', 'GGGGG']","[165, 14, 1, 1]"
188,3,"['tales', 'aware', 'weary']","['XYXYX', 'YYGGY', 'GGGGG']","[83, 1, 1]"
189,4,"['tales', 'crony', 'duchy', 'picky']","['XXXXX', 'YXXXG', 'XXGXG', 'GGGGG']","[221, 4, 1, 1]"
190,3,"['tales', 'agate', 'acute']","['YYXYX', 'GXYGG', 'GGGGG']","[24, 1, 1]"
191,4,"['tales', 'eerie', 'merry', 'ferry']","['XXXYX', 'YGGXY', 'XGGGG', 'GGGGG']","[165, 11, 2, 2]"
192,4,"['tales', 'share', 'abuse', 'aside']","['XYXYY', 'YXYXG', 'GXXYG', 'GGGGG']","[33, 3, 1, 1]"
193,5,"['tales', 'tatty', 'tango', 'tacit', 'tapir']","['GGXXX', 'GGYYX', 'GGXXX', 'GGXGY', 'GGGGG']","[14, 7, 2, 1, 1]"
194,3,"['tales', 'truly', 'troll']","['GXYXX', 'GGXGX', 'GGGGG']","[3, 1, 1]"
195,4,"['tales', 'crony', 'funky', 'unify']","['XXXXX', 'XXXYG', 'YYYXG', 'GGGGG']","[221, 7, 1, 1]"
196,3,"['tales', 'press', 'rebus']","['XXXYG', 'XYYYG', 'GGGGG']","[6, 1, 1]"
197,5,"['tales', 'stout', 'ghost', 'frost', 'boost']","['YXXXY', 'YYGXG', 'XXGGG', 'XXGGG', 'GGGGG']","[67, 4, 3, 1, 1]"
198,2,"['tales', 'truss']","['GXXXG', 'GGGGG']","[2, 2]"
