,steps,words,feedback,ncands
40,3,"['raise', 'gleba', 'adobe']","['XYXXG', 'XXYGY', 'GGGGG']","[41, 1, 1]"
41,4,"['raise', 'adorn', 'track', 'crazy']","['YYXXX', 'YXXYX', 'XGGYX', 'GGGGG']","[78, 16, 3, 3]"
42,2,"['raise', 'sower']","['YXXYY', 'GGGGG']","[18, 18]"
43,3,"['raise', 'relay', 'repay']","['GYXXY', 'GGXGG', 'GGGGG']","[13, 1, 1]"
44,5,"['raise', 'linty', 'might', 'bigot', 'digit']","['XXYXX', 'XGXYX', 'XGGXG', 'XGGXG', 'GGGGG']","[107, 12, 2, 1, 1]"
45,3,"['raise', 'grace', 'crate']","['YYXXG', 'XGGYG', 'GGGGG']","[26, 4, 4]"
46,5,"['raise', 'uncoy', 'mulch', 'pluck', 'cluck']","['XXXXX', 'YXYXX', 'XYYGX', 'XGGGG', 'GGGGG']","[168, 10, 2, 1, 1]"
47,3,"['raise', 'spine', 'spike']","['XXGYG', 'GGGXG', 'GGGGG']","[15, 3, 3]"
48,4,"['raise', 'linty', 'widow', 'mimic']","['XXYXX', 'XGXXX', 'XGXXX', 'GGGGG']","[107, 5, 2, 2]"
49,4,"['raise', 'uncoy', 'donut', 'pound']","['XXXXX', 'YYXYX', 'YGYYX', 'GGGGG']","[168, 9, 6, 6]"
50,3,"['raise', 'manic', 'maxim']","['XGYXX', 'GGXGX', 'GGGGG']","[14, 2, 2]"
51,3,"['raise', 'lined', 'linen']","['XXYXY', 'GGGGX', 'GGGGG']","[35, 1, 1]"
52,3,"['raise', 'olent', 'unmet']","['XXXXY', 'XXYYG', 'GGGGG']","[121, 2, 2]"
53,3,"['raise', 'chest', 'flesh']","['XXXGY', 'XYGGX', 'GGGGG']","[9, 1, 1]"
54,6,"['raise', 'uncoy', 'goldy', 'boozy', 'booty', 'booby']","['XXXXX', 'XXXYG', 'XGXXG', 'GGGXG', 'GGGXG', 'GGGGG']","[168, 30, 7, 2, 1, 1]"
55,3,"['raise', 'court', 'forth']","['YXXXX', 'XGXYY', 'GGGGG']","[103, 5, 5]"
56,2,"['raise', 'first']","['YXYGX', 'GGGGG']","[1, 1]"
57,4,"['raise', 'talcs', 'shaft', 'stand']","['XYXYX', 'YYXXY', 'GXGXY', 'GGGGG']","[43, 7, 3, 3]"
58,4,"['raise', 'olent', 'belch', 'belly']","['XXXXY', 'XYYXX', 'GGGXX', 'GGGGG']","[121, 11, 1, 1]"
59,3,"['raise', 'toric', 'ivory']","['YXYXX', 'XYYYX', 'GGGGG']","[23, 4, 4]"
60,4,"['raise', 'pelts', 'seven', 'seedy']","['XXXYY', 'XGXXY', 'GGXYX', 'GGGGG']","[41, 3, 1, 1]"
61,3,"['raise', 'prink', 'print']","['YXGXX', 'GGGGX', 'GGGGG']","[28, 1, 1]"
62,3,"['raise', 'tread', 'yearn']","['YYXXY', 'XYYYX', 'GGGGG']","[34, 7, 7]"
63,3,"['raise', 'trail', 'drain']","['YYYXX', 'XGGGX', 'GGGGG']","[18, 4, 4]"
64,5,"['raise', 'tripe', 'brine', 'bride', 'bribe']","['YXGXG', 'XGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[17, 7, 2, 1, 1]"
65,7,"['raise', 'tousy', 'snout', 'spout', 'shout', 'scout', 'stout']","['XXXYX', 'YYYYX', 'GXGGG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[80, 6, 4, 3, 2, 1, 1]"
66,3,"['raise', 'navel', 'panel']","['XGXXY', 'YGXGG', 'GGGGG']","[20, 1, 1]"
67,4,"['raise', 'trash', 'grasp', 'crass']","['YYXGX', 'XGGGX', 'XGGGX', 'GGGGG']","[8, 4, 2, 2]"
68,3,"['raise', 'noule', 'flume']","['XXXXG', 'XXGYG', 'GGGGG']","[61, 5, 5]"
69,4,"['raise', 'talon', 'focal', 'offal']","['XYXXX', 'XYYYX', 'YYXGG', 'GGGGG']","[92, 11, 1, 1]"
70,3,"['raise', 'grace', 'agree']","['YYXXG', 'YYYXG', 'GGGGG']","[26, 1, 1]"
71,3,"['raise', 'doter', 'error']","['YXXXY', 'XYXYG', 'GGGGG']","[102, 1, 1]"
72,3,"['raise', 'shirk', 'swirl']","['YXGYX', 'GXGGX', 'GGGGG']","[5, 1, 1]"
73,3,"['raise', 'grace', 'argue']","['YYXXG', 'YGYXG', 'GGGGG']","[26, 1, 1]"
74,3,"['raise', 'olent', 'bleed']","['XXXXY', 'XGGXX', 'GGGGG']","[121, 4, 4]"
75,3,"['raise', 'leant', 'delta']","['XYXXY', 'YGYXY', 'GGGGG']","[69, 4, 4]"
76,3,"['raise', 'clint', 'flick']","['XXGXX', 'YGGXX', 'GGGGG']","[51, 1, 1]"
77,4,"['raise', 'olent', 'tempo', 'totem']","['XXXXY', 'YXYXY', 'GYYXY', 'GGGGG']","[121, 3, 1, 1]"
78,4,"['raise', 'doter', 'cower', 'wooer']","['YXXXY', 'XGXGG', 'XGYGG', 'GGGGG']","[102, 16, 1, 1]"
79,3,"['raise', 'court', 'front']","['YXXXX', 'XYXYG', 'GGGGG']","[103, 1, 1]"
80,3,"['raise', 'stour', 'shrub']","['YXXYX', 'GXXGY', 'GGGGG']","[24, 5, 5]"
81,4,"['raise', 'moray', 'party', 'parry']","['YGXXX', 'XXGYG', 'GGGXG', 'GGGGG']","[26, 8, 1, 1]"
82,4,"['raise', 'ligne', 'pique', 'biome']","['XXYXG', 'XGXXG', 'XGXXG', 'GGGGG']","[25, 6, 3, 3]"
83,6,"['raise', 'navel', 'bagel', 'hazel', 'camel', 'lapel']","['XGXXY', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[20, 5, 3, 2, 1, 1]"
84,4,"['raise', 'prats', 'smart', 'start']","['YYXYX', 'XYGYY', 'GXGGG', 'GGGGG']","[21, 3, 1, 1]"
85,3,"['raise', 'doter', 'greet']","['YXXXY', 'XXYGY', 'GGGGG']","[102, 4, 4]"
86,6,"['raise', 'doter', 'cower', 'hover', 'poker', 'goner']","['YXXXY', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[102, 16, 9, 5, 3, 3]"
87,4,"['raise', 'olent', 'dowel', 'golem']","['XXXXY', 'YYYXX', 'XGXGY', 'GGGGG']","[121, 9, 1, 1]"
88,3,"['raise', 'tousy', 'lusty']","['XXXYX', 'YXYYG', 'GGGGG']","[80, 4, 4]"
89,5,"['raise', 'uncoy', 'goldy', 'lofty', 'loopy']","['XXXXX', 'XXXYG', 'XGYXG', 'GGXXG', 'GGGGG']","[168, 30, 6, 3, 3]"
90,2,"['raise', 'round']","['GXXXX', 'GGGGG']","[10, 10]"
91,3,"['raise', 'nidal', 'audit']","['XYYXX', 'XYGYX', 'GGGGG']","[34, 2, 2]"
92,3,"['raise', 'clint', 'lying']","['XXGXX', 'XYGGX', 'GGGGG']","[51, 1, 1]"
93,3,"['raise', 'canty', 'gamma']","['XGXXX', 'XGXXX', 'GGGGG']","[91, 8, 8]"
94,4,"['raise', 'moray', 'valor', 'labor']","['YGXXX', 'XYYYX', 'XGYGG', 'GGGGG']","[26, 4, 1, 1]"
95,3,"['raise', 'stein', 'islet']","['XXYYY', 'YYYYX', 'GGGGG']","[4, 1, 1]"
96,5,"['raise', 'linty', 'widow', 'mimic', 'civic']","['XXYXX', 'XGXXX', 'XGXXX', 'XGXGG', 'GGGGG']","[107, 5, 2, 1, 1]"
97,4,"['raise', 'repot', 'drone', 'forge']","['YXXXG', 'YYXYX', 'XYYXG', 'GGGGG']","[40, 14, 4, 4]"
98,3,"['raise', 'court', 'corny']","['YXXXX', 'GGXYX', 'GGGGG']","[103, 2, 2]"
99,4,"['raise', 'uncoy', 'ought', 'moult']","['XXXXX', 'YXXYX', 'YYXXG', 'GGGGG']","[168, 16, 3, 3]"
100,3,"['raise', 'basin', 'basic']","['XGYYX', 'GGGGX', 'GGGGG']","[5, 3, 3]"
101,4,"['raise', 'salty', 'salon', 'salad']","['XGXYX', 'GGGXX', 'GGGXX', 'GGGGG']","[20, 3, 1, 1]"
102,3,"['raise', 'gleba', 'agate']","['XYXXG', 'YXYXY', 'GGGGG']","[41, 3, 3]"
103,4,"['raise', 'lints', 'spiky', 'spicy']","['XXGYX', 'XYXXY', 'GGGXG', 'GGGGG']","[29, 4, 1, 1]"
104,3,"['raise', 'prats', 'spray']","['YYXYX', 'YYYXY', 'GGGGG']","[21, 2, 2]"
105,3,"['raise', 'steak', 'essay']","['XYXYY', 'YXYGX', 'GGGGG']","[12, 1, 1]"
106,4,"['raise', 'court', 'hydro', 'fjord']","['YXXXX', 'XYXGX', 'XXYGY', 'GGGGG']","[103, 3, 1, 1]"
107,3,"['raise', 'pelts', 'spend']","['XXXYY', 'YYXXY', 'GGGGG']","[41, 5, 5]"
108,4,"['raise', 'leant', 'decay', 'kebab']","['XYXXY', 'XGYXX', 'XGXGX', 'GGGGG']","[69, 3, 1, 1]"
109,3,"['raise', 'clint', 'guild']","['XXGXX', 'XYGXX', 'GGGGG']","[51, 3, 3]"
110,5,"['raise', 'talon', 'whack', 'quack', 'aback']","['XYXXX', 'XYXXX', 'XXGGG', 'XXGGG', 'GGGGG']","[92, 6, 2, 1, 1]"
111,4,"['raise', 'court', 'forth', 'motor']","['YXXXX', 'XGXYY', 'XGYYX', 'GGGGG']","[103, 5, 1, 1]"
112,4,"['raise', 'gleba', 'plane', 'alone']","['XYXXG', 'XGYXY', 'XGYGG', 'GGGGG']","[41, 7, 1, 1]"
113,8,"['raise', 'canty', 'watch', 'latch', 'patch', 'batch', 'match', 'hatch']","['XGXXX', 'YGXYX', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[91, 6, 5, 4, 3, 2, 1, 1]"
114,5,"['raise', 'doter', 'bluer', 'fewer', 'hyper']","['YXXXY', 'XXXGG', 'XXXGG', 'XYXGG', 'GGGGG']","[102, 18, 7, 2, 2]"
115,4,"['raise', 'uncoy', 'plumb', 'thumb']","['XXXXX', 'YXXXX', 'XXGGG', 'GGGGG']","[168, 7, 1, 1]"
116,3,"['raise', 'court', 'dowry']","['YXXXX', 'XGXGX', 'GGGGG']","[103, 3, 3]"
117,3,"['raise', 'uncoy', 'ought']","['XXXXX', 'YXXYX', 'GGGGG']","[168, 16, 16]"
118,3,"['raise', 'olent', 'belch']","['XXXXY', 'XYYXX', 'GGGGG']","[121, 11, 11]"
119,4,"['raise', 'uncoy', 'mulch', 'dutch']","['XXXXX', 'YXYXX', 'XGXGG', 'GGGGG']","[168, 10, 3, 3]"
120,3,"['raise', 'linty', 'pilot']","['XXYXX', 'YGXYX', 'GGGGG']","[107, 1, 1]"
121,3,"['raise', 'olent', 'tweed']","['XXXXY', 'XXGXY', 'GGGGG']","[121, 2, 2]"
122,3,"['raise', 'olent', 'comet']","['XXXXY', 'YXYXG', 'GGGGG']","[121, 3, 3]"
123,3,"['raise', 'canty', 'jaunt']","['XGXXX', 'XGYYX', 'GGGGG']","[91, 9, 9]"
124,4,"['raise', 'leant', 'ocean', 'enema']","['XYXXY', 'XYYYX', 'XXGYY', 'GGGGG']","[69, 5, 1, 1]"
125,4,"['raise', 'pelts', 'onset', 'steed']","['XXXYY', 'XYXYY', 'XXYGY', 'GGGGG']","[41, 6, 1, 1]"
126,3,"['raise', 'shalt', 'abyss']","['XYXGX', 'YXYXX', 'GGGGG']","[22, 1, 1]"
127,4,"['raise', 'court', 'drown', 'growl']","['YXXXX', 'XYXYX', 'XGGGX', 'GGGGG']","[103, 19, 2, 2]"
128,4,"['raise', 'clint', 'blink', 'fling']","['XXGXX', 'XGGGX', 'XGGGX', 'GGGGG']","[51, 3, 1, 1]"
129,5,"['raise', 'olent', 'money', 'woven', 'dozen']","['XXXXY', 'YXYYX', 'XGYGX', 'XGXGG', 'GGGGG']","[121, 13, 4, 1, 1]"
130,4,"['raise', 'uncoy', 'goldy', 'boozy']","['XXXXX', 'XXXYG', 'XGXXG', 'GGGGG']","[168, 30, 7, 7]"
131,4,"['raise', 'repot', 'drone', 'erode']","['YXXXG', 'YYXYX', 'YGGXG', 'GGGGG']","[40, 14, 1, 1]"
132,4,"['raise', 'court', 'horny', 'world']","['YXXXX', 'XGXYX', 'XGGXX', 'GGGGG']","[103, 8, 2, 2]"
133,4,"['raise', 'noule', 'coupe', 'gouge']","['XXXXG', 'XGGXG', 'XGGXG', 'GGGGG']","[61, 2, 1, 1]"
134,4,"['raise', 'clint', 'climb', 'click']","['XXGXX', 'GGGXX', 'GGGXX', 'GGGGG']","[51, 3, 2, 2]"
135,3,"['raise', 'triad', 'briar']","['YYGXX', 'XGGGX', 'GGGGG']","[4, 2, 2]"
136,3,"['raise', 'tread', 'great']","['YYXXY', 'YGGGX', 'GGGGG']","[34, 1, 1]"
137,3,"['raise', 'adorn', 'altar']","['YYXXX', 'GXXYX', 'GGGGG']","[78, 3, 3]"
138,4,"['raise', 'uncoy', 'plumy', 'pulpy']","['XXXXX', 'YXXXG', 'GYYXG', 'GGGGG']","[168, 21, 1, 1]"
139,3,"['raise', 'court', 'blurt']","['YXXXX', 'XXGGG', 'GGGGG']","[103, 1, 1]"
140,3,"['raise', 'shalt', 'coast']","['XYXGX', 'YXGXG', 'GGGGG']","[22, 3, 3]"
141,4,"['raise', 'uncoy', 'lucky', 'duchy']","['XXXXX', 'YXGXG', 'XGGXG', 'GGGGG']","[168, 3, 1, 1]"
142,3,"['raise', 'toric', 'groin']","['YXYXX', 'XYYGX', 'GGGGG']","[23, 2, 2]"
143,4,"['raise', 'inter', 'diver', 'fixer']","['YXYXY', 'YXXGG', 'XGXGG', 'GGGGG']","[26, 10, 4, 4]"
144,3,"['raise', 'court', 'group']","['YXXXX', 'XYYYX', 'GGGGG']","[103, 6, 6]"
145,2,"['raise', 'rogue']","['GXXXG', 'GGGGG']","[6, 6]"
146,3,"['raise', 'canty', 'badly']","['XGXXX', 'XGXXG', 'GGGGG']","[91, 14, 14]"
147,3,"['raise', 'prats', 'smart']","['YYXYX', 'XYGYY', 'GGGGG']","[21, 3, 3]"
148,3,"['raise', 'linty', 'pithy']","['XXYXX', 'XGXYG', 'GGGGG']","[107, 1, 1]"
149,4,"['raise', 'canty', 'badly', 'gaudy']","['XGXXX', 'XGXXG', 'XGYXG', 'GGGGG']","[91, 14, 1, 1]"
150,4,"['raise', 'clint', 'child', 'chill']","['XXGXX', 'GYGXX', 'GGGGX', 'GGGGG']","[51, 3, 2, 2]"
151,3,"['raise', 'doter', 'heron']","['YXXXY', 'XYXYY', 'GGGGG']","[102, 1, 1]"
152,4,"['raise', 'talon', 'mocha', 'vodka']","['XYXXX', 'XYXYX', 'XGXXG', 'GGGGG']","[92, 6, 1, 1]"
153,3,"['raise', 'inter', 'finer']","['YXYXY', 'YYXGG', 'GGGGG']","[26, 5, 5]"
154,4,"['raise', 'sower', 'super', 'surer']","['YXXYY', 'GXXGG', 'GGXGG', 'GGGGG']","[18, 6, 1, 1]"
155,2,"['raise', 'radio']","['GGYXX', 'GGGGG']","[6, 6]"
156,3,"['raise', 'rogue', 'rouge']","['GXXXG', 'GGYYG', 'GGGGG']","[6, 1, 1]"
157,4,"['raise', 'doter', 'perky', 'perch']","['YXXXY', 'XXXYY', 'GGGXX', 'GGGGG']","[102, 12, 1, 1]"
158,3,"['raise', 'recut', 'retch']","['GXXXY', 'GGYXY', 'GGGGG']","[20, 1, 1]"
159,3,"['raise', 'repot', 'wrote']","['YXXXG', 'YYXYY', 'GGGGG']","[40, 3, 3]"
160,4,"['raise', 'uncoy', 'cloth', 'clock']","['XXXXX', 'XXYYX', 'GGGXX', 'GGGGG']","[168, 7, 1, 1]"
161,3,"['raise', 'ligne', 'tilde']","['XXYXG', 'YGXXG', 'GGGGG']","[25, 3, 3]"
162,3,"['raise', 'score', 'store']","['YXXYG', 'GXGGG', 'GGGGG']","[10, 5, 5]"
163,3,"['raise', 'repot', 'prove']","['YXXXG', 'YYYYX', 'GGGGG']","[40, 4, 4]"
164,3,"['raise', 'prink', 'bring']","['YXGXX', 'XGGGX', 'GGGGG']","[28, 4, 4]"
165,3,"['raise', 'stone', 'solve']","['XXXYG', 'GXYXG', 'GGGGG']","[17, 1, 1]"
166,3,"['raise', 'leant', 'cheat']","['XYXXY', 'XYYXG', 'GGGGG']","[69, 3, 3]"
167,4,"['raise', 'tripe', 'brine', 'grime']","['YXGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[17, 7, 3, 3]"
168,3,"['raise', 'olent', 'exult']","['XXXXY', 'XYYXG', 'GGGGG']","[121, 1, 1]"
169,3,"['raise', 'sower', 'usher']","['YXXYY', 'YXXGG', 'GGGGG']","[18, 2, 2]"
170,4,"['raise', 'olent', 'decoy', 'epoch']","['XXXXY', 'YXYXX', 'XYYYX', 'GGGGG']","[121, 8, 1, 1]"
171,2,"['raise', 'triad']","['YYGXX', 'GGGGG']","[4, 4]"
172,4,"['raise', 'tread', 'creak', 'break']","['YYXXY', 'XGGGX', 'XGGGG', 'GGGGG']","[34, 5, 3, 3]"
173,2,"['raise', 'rhino']","['GXGXX', 'GGGGG']","[1, 1]"
174,3,"['raise', 'trail', 'viral']","['YYYXX', 'XYYYG', 'GGGGG']","[18, 1, 1]"
175,3,"['raise', 'linty', 'conic']","['XXYXX', 'XYGXX', 'GGGGG']","[107, 3, 3]"
176,4,"['raise', 'pause', 'false', 'masse']","['XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[5, 2, 1, 1]"
177,3,"['raise', 'coits', 'sonic']","['XXYYX', 'YGYXY', 'GGGGG']","[21, 1, 1]"
178,3,"['raise', 'nidal', 'vital']","['XYYXX', 'XGXGG', 'GGGGG']","[34, 1, 1]"
179,3,"['raise', 'grace', 'trace']","['YYXXG', 'XGGGG', 'GGGGG']","[26, 2, 2]"
180,3,"['raise', 'lints', 'using']","['XXGYX', 'XYYXY', 'GGGGG']","[29, 7, 7]"
181,4,"['raise', 'leant', 'heady', 'peach']","['XYXXY', 'XGGXX', 'YGGXX', 'GGGGG']","[69, 5, 2, 2]"
182,4,"['raise', 'talon', 'whack', 'champ']","['XYXXX', 'XYXXX', 'XGGYX', 'GGGGG']","[92, 6, 2, 2]"
183,5,"['raise', 'canty', 'jaunt', 'talon', 'baton']","['XGXXX', 'XGYYX', 'XGXYY', 'YGXGG', 'GGGGG']","[91, 9, 3, 1, 1]"
184,4,"['raise', 'grace', 'drake', 'brake']","['YYXXG', 'XGGXG', 'XGGGG', 'GGGGG']","[26, 6, 1, 1]"
185,4,"['raise', 'uncoy', 'mulch', 'pluck']","['XXXXX', 'YXYXX', 'XYYGX', 'GGGGG']","[168, 10, 2, 2]"
186,4,"['raise', 'grace', 'crate', 'craze']","['YYXXG', 'XGGYG', 'GGGXG', 'GGGGG']","[26, 4, 3, 3]"
187,3,"['raise', 'tripe', 'gripe']","['YXGXG', 'XGGGG', 'GGGGG']","[17, 1, 1]"
188,4,"['raise', 'tread', 'yearn', 'weary']","['YYXXY', 'XYYYX', 'YGGGX', 'GGGGG']","[34, 7, 1, 1]"
189,3,"['raise', 'linty', 'picky']","['XXYXX', 'XGXXG', 'GGGGG']","[107, 9, 9]"
190,4,"['raise', 'gleba', 'knave', 'acute']","['XYXXG', 'XXYXY', 'XXYXG', 'GGGGG']","[41, 14, 1, 1]"
191,5,"['raise', 'doter', 'perky', 'mercy', 'ferry']","['YXXXY', 'XXXYY', 'XGGXG', 'XGGXG', 'GGGGG']","[102, 12, 4, 2, 2]"
192,2,"['raise', 'aside']","['XYGYG', 'GGGGG']","[1, 1]"
193,2,"['raise', 'tapir']","['YGYXX', 'GGGGG']","[2, 2]"
194,4,"['raise', 'court', 'throb', 'troll']","['YXXXX', 'XYXYY', 'GXYYX', 'GGGGG']","[103, 6, 1, 1]"
195,3,"['raise', 'clint', 'unify']","['XXGXX', 'XXGYX', 'GGGGG']","[51, 3, 3]"
196,2,"['raise', 'rebus']","['GXXYY', 'GGGGG']","[2, 2]"
197,3,"['raise', 'lousy', 'boost']","['XXXGX', 'XGXGX', 'GGGGG']","[17, 1, 1]"
198,3,"['raise', 'crust', 'truss']","['YXXGX', 'XGGGY', 'GGGGG']","[13, 1, 1]"
199,3,"['raise', 'singe', 'siege']","['XXYYG', 'GGXGG', 'GGGGG']","[5, 1, 1]"
200,3,"['raise', 'inter', 'tiger']","['YXYXY', 'YXYGG', 'GGGGG']","[26, 2, 2]"
201,4,"['raise', 'canty', 'mango', 'banal']","['XGXXX', 'XGGXX', 'XGGXX', 'GGGGG']","[91, 4, 1, 1]"
202,4,"['raise', 'tousy', 'slunk', 'slump']","['XXXYX', 'XXGYX', 'GGGXX', 'GGGGG']","[80, 11, 1, 1]"
203,3,"['raise', 'adorn', 'crank']","['YYXXX', 'YXXYY', 'GGGGG']","[78, 5, 5]"
204,5,"['raise', 'repot', 'drone', 'forge', 'gorge']","['YXXXG', 'YYXYX', 'XYYXG', 'XGGGG', 'GGGGG']","[40, 14, 4, 1, 1]"
205,4,"['raise', 'doter', 'perky', 'query']","['YXXXY', 'XXXYY', 'XYYXG', 'GGGGG']","[102, 12, 2, 2]"
206,3,"['raise', 'prink', 'drink']","['YXGXX', 'XGGGG', 'GGGGG']","[28, 2, 2]"
207,4,"['raise', 'moray', 'valor', 'favor']","['YGXXX', 'XYYYX', 'YGXGG', 'GGGGG']","[26, 4, 1, 1]"
208,4,"['raise', 'leant', 'cheap', 'abbey']","['XYXXY', 'XYYXX', 'XXYYX', 'GGGGG']","[69, 4, 1, 1]"
209,3,"['raise', 'canty', 'tangy']","['XGXXX', 'XGGYG', 'GGGGG']","[91, 1, 1]"
210,3,"['raise', 'manic', 'panic']","['XGYXX', 'XGGGG', 'GGGGG']","[14, 1, 1]"
211,3,"['raise', 'prats', 'solar']","['YYXYX', 'XYYXY', 'GGGGG']","[21, 4, 4]"
212,2,"['raise', 'shire']","['YXGYG', 'GGGGG']","[2, 2]"
213,4,"['raise', 'court', 'drown', 'proxy']","['YXXXX', 'XYXYX', 'XGGXX', 'GGGGG']","[103, 19, 5, 5]"
214,3,"['raise', 'clint', 'point']","['XXGXX', 'XXGGG', 'GGGGG']","[51, 2, 2]"
215,4,"['raise', 'round', 'rocky', 'robot']","['GXXXX', 'GGXXX', 'GGXXX', 'GGGGG']","[10, 4, 2, 2]"
216,3,"['raise', 'prink', 'prick']","['YXGXX', 'GGGXG', 'GGGGG']","[28, 1, 1]"
217,3,"['raise', 'ligne', 'wince']","['XXYXG', 'XGXYG', 'GGGGG']","[25, 4, 4]"
218,3,"['raise', 'prink', 'crimp']","['YXGXX', 'YGGXX', 'GGGGG']","[28, 1, 1]"
